SENTENCES,Golden
The Department of Energy has a multi-billion-dollar budget in excess of $10 billion.,1
We have to be competitive if we're going to create more jobs here.,0
"We not only fixed Medicare and took it way out into the future, we did something that you don't know how to do: We balanced the budget.",1
"The Administration tried to do it repeatedly, repeatedly in 81 82.",0
He would also strip away the ability of states to provide some of the regulations on insurance companies to make sure you're not excluded for pre-existing conditions or your mammograms are covered or your maternity is covered.,0
I was not opposing the principle of providing care for them.,1
"Ten thousand out of 12,000 Humvees aren't armored.",1
"Governor Bush is for vouchers, and in his plan he proposes to drain more money, more taxpayer money out of the public schools for private school vouchers than all of the money that he proposes in his entire budget for public schools themselves.",1
It was $200 billion deficit instead.,1
The second thing we need is to crack down on illegal hiring.,0
It's from $4000 to about $2000.,1
"Well, the resurgence of Russia is one of the central issues that we're going to have to deal with in the next presidency.",0
I want to make America as great as it can be and I ask for your help in doing it.,0
That's saying we're cutting the rates.,0
You asked me a question.,0
I want to thank Washington University for hosting us here this evening.,0
"So the question is, would you buy a used election promise from my opponent.",0
That is a rank mischaracterization.,0
That will -- that will reduce costs.,0
We cannot afford stoppages of massive effect on the economy when we're in the terrible competition we're in with the Soviets.,0
"You were trying to defend your cut which was not a cut either, Reduction in the growth of spending.",0
The most recent has been the one in Brighton.,0
"Well, as I've said, I am not an enemy of conservation.",0
The governor has proposed skipping the next generation of weapons.,1
"She asked a question, I think, is whether the health care profession was to blame.",0
"What I do believe is that we can find good, common ground on issues of parental consent or parental notification.",0
"Her client she represented got him off, and she's seen laughing on two separate occasions, laughing at the girl who was raped.",1
And I actually think we can go higher than 4 percent.,0
"We got together seven Republicans, seven Democrats.",0
"Now, to me that's not the strategy that I think people expect from America.",0
"By having a limited government and a focused government, we can send some of the money back to the people who pay the bills.",0
"One of the reasons is we almost had it done, and the speaker -- a very, able, decent fellow, I might add -- but he twisted the arms of some of the sponsors of that legislation and had them change their vote.",1
"I remember a lady in Houston, Texas, told me, ""Reading is the new civil right,"" and she's right.",0
And it requires a president who is steadfast and strong and determined.,0
"Unfortunately, he escaped in the mountains of Tora Bora.",1
"And in exchange, if the states want to -- they're not forced to, they can choose to -- they cover individuals up to 300 percent of poverty.",1
The doctor chooses the prescription that you need and nobody can overrule your doctor.,0
And terrorist acts are such that our own United States Capitol in Washington has been bombed twice.,1
"Now, the Vice President will probably tell you that it's going to take an army of IRS collectors again.",0
"Now, you and I never got a ride on a lot of these yachts and fancy things it bought, but you and I are paying for it.",1
"If you reduce the out-go of Social Security, that money would not go into the general fund to reduce a deficit.",1
Now we've increased that amount 25 percent.,1
But what we want to do is to replenish the Social Security Trust Fund...,0
We have to see the facts before we can draw conclusions.,0
Our country has sold out to foreign lobbyists.,1
My parents came to this country as immigrants.,0
I am opposed to it.,0
"We're a nation that believes in the Second Amendment, and I believe in the Second Amendment.",0
I think Mr. Nixon is an effective leader of his party.,0
"I don't think so, and I think it's going in exactly the wrong direction.",0
I disagree with much of what she's fighting for.,0
"When it comes to bridges, I want a bridge to the future.",0
"The net result is uh - we think under Carla Hills, who's the chairman of my uh - urban development and uh - neighborhood revitalization program, we will really do a first-class job in helping uh - the communities throughout the country.",0
"So, I feel in that case, as well as in the reorganization of the intelligence agencies, as I've done, we have to do it by executive order.",0
I will work with Republicans and Democrats.,0
"Now, in my budget for the next ten years I propose $100 billion for this purpose.",0
The answer was we got...,0
Some of that money ends up in the hands of terrorist organizations.,1
We'll never succeed in Iraq if the Iraqi citizens do not want to take matters into their own hands to protect themselves.,0
"Well, Chris, let me respond to that, because that's horrifying.",0
Just want to make sure they're safe.,0
Tell Tony Blair we're going alone.,0
I would never and have never in all the years I've been there imposed a litmus test on any nominee to the court.,1
"We couldn't get it done, because I wasn't enforceable.",0
And I will continue working with him over the next four years.,0
"And I made it plain to them, we're not.",0
"The man who may be developing weapons of mass destruction, we don't know because inspectors aren't in.",1
And spending restraint has got to be a vital part of that.,0
This was a bipartisan idea.,1
"That's why I said tonight I'm for opportunity, responsibility and community.",0
We know the IRS has made clear there is no prohibition on releasing it when you're under audit.,1
"Incomes are rising for the first time in a decade, the crime rates, the welfare rolls are falling, we're putting , 100,000 more police on the street.",1
And for that reason he has contributed to any lack of prestige.,0
"Those are some of the great issues - atomic warfare, the use of our natural resources, and the issue of nationalism - that I intend to be talking about in the remaining six weeks of this campaign, and I dare hope that the American people will be listening and that they will see that an Independent government of John Anderson and Patrick Lucey can give us the kind of coalition government that we need in 1980 to begin to solve our problems.",0
"Now, have I got that wrong?",0
"Andrea, I don't know which George Bush I'm listening to.",0
"We should key our foreign aid, our direct foreign investment, and that of our friends, we should coordinate it to make sure that we -- we push back and give them more economic development.",0
But I can counsel people.,0
And you could never quite get the job done.,0
"And right now, as you know, the US took the lead in a no-fly operation up there in-- no- fly order up in the United Nations.",1
I know how to win.,0
That is a big project.,0
"When I say ""phony spirit,"" I mean phony, not because the spirit is not good on our side, but because the Soviet Union simply doesn't intend to carry out what they say.",0
"I believe that when we examine the Democratic platform, when we examine the proposals that he has discussed tonight, when we compare them with the proposals that I have made, that these proposals that he makes would not result in greater growth for this country than would be the case if we followed the programs that I have advocated.",0
That has been reinforced by direct commitments of the president of the United States; it's been reinforced by a number of other nations under NATO.,1
I think we have to revita1ize our society.,0
I was on my peroration.,0
"The most recent figures, the last three months, on the third quarter of this year, the inflation rate is 7% - still too high, but it illustrates very vividly that in addition to providing an enormous number of jobs - nine million new jobs in the last three and a half years - that the inflationary threat is still urgent on us.",1
And so let me just say this.,0
"It's not accidental that the presidents of Latvia, Estonia, Lithuania, Poland, and Ukraine flew to Georgia, flew to Tbilisi, where I have spent significant amount of time with a great young president, Misha Saakashvili.",0
We've got a long tradition of hunting and sportsmen and people who want to make sure they can protect themselves.,0
"We allow you -- if you choose to, you don't have to -- but we give you broader competition to allow you to buy into the same health care plan that senators and congressmen give themselves.",1
"I believe it incumbent upon the next president of the United States to get this country moving again, to get our economy moving ahead, to set before the American people its goals, its unfinished business.",0
"So -- so the question, I think, that we've got to ask ourselves is, yes, we've got to solve this problem short term.",0
And it's the right cause.,0
And three of those checks were my grandparents'.,0
"Now, Joe, Senator Obama's plan, if you're a small business and you are able -- and your -- the guy that sells to you will not have his capital gains tax increase, which Senator Obama wants, if you're out there, my friend, and you've got employees, and you've got kids, if you don't get -- adopt the health care plan that Senator Obama mandates, he's going to fine you.",1
But I don't think it's just experience that makes the difference.,0
We're up to $20 trillion.,1
And he has a record of weakness with regard to our national defense that is second to none.,0
We are quarantining Mr. Castro today.,1
"And I believe the American people have to make the choice on November eighth between the view of whether we have to move ahead faster, whether what we're doing now is not satisfactory, whether we have to build greater strength at home and abroad and Mr. Nixon's view.",0
"That is why President Eisenhower was correct in not apologizing or expressing regrets to Mr. Khrushchev at the Paris Conference, as Senator Kennedy suggested he could have done.",0
There were several off-the-subject quaffers in that litany.,0
"In fact, 1992 we had a bill come before us that all the states had to comply or they're going to lose certain money.",1
Let me tell you where the biggest discrimination comes.,0
"Mr. Bush has been critical of me for that, but I think those are the kinds of tough choices you have to make.",0
It's not an accurate one at all.,0
That is the same old argument that's gotten us into trouble on the deficit side.,0
Do you really think that 8 million Americans being out of work and the 50% unemployment among the youth of our country are acceptable?,1
So merit selection of judges is the most important single criterion.,0
I will put Medicare and Social Security in a lockbox and protect them.,0
We have to restore trust between communities and the police.,0
We have always been willing to go the extra mile to negotiate for disarmament or in any other area.,1
"And there would simply be a delay, and on the other hand, many of the people who would then be given jobs are presently wards of the Government and it wouldn't hurt to give them a tax incentive, because they... that wouldn't be costing Government anything either.",0
"We can be better if we face our future, rejoice in our strengths, face our problems, and by solving them, build a better society for our children.",0
I think the result of this debate indicates that that fact is true.,0
Senator Obama opposes both storing and reprocessing of spent nuclear fuel.,1
"Well, I told you, I will release them as soon as the audit.",0
He was going to break it up because he would - knew that he wasn't going to get his way on Berlin and on the other key matters with which he was concerned at the Paris Conference.,0
Let them reach out beyond the confines of the current structure to recruit teach-for-the-children type teachers.,0
I think our troops ought to be used to help overthrow the dictator when it's in our best interests.,0
"For instance, some that have been forgotten; we need to have the reactor core - below ground level, the entire power plant that uses atomic uh - power tightly sealed and a heavy - heavy vacuum maintained.",0
"So, I vetoed it because of a loss of jobs and because it would've interfered with our energy independence program.",1
"If you're a family of four making $50,000 in Missouri, you get a 50% cut in your federal income taxes.",1
You can look at our tax returns.,0
"And it seems to me that there is a problem there, Mr. President.",0
And I'm hoping we can start some payments on it before we get through here.,0
We've also stood up to the new threats of terrorism.,0
That is not free trade.,0
"Thirdly, one of the reasons why there's still high cost in medicine is because this is -- they don't use any information technology.",1
"That's called business, by the way.",0
He came and asked for a tax cut -- we wanted a tax cut to kick the economy into gear.,0
"If it hadn't been for us, Saddam Hussein would be sitting on top of three-fifths of the oil supply of the world and he'd have nuclear weapons.",1
"I'm just talking about the 12.8 percent that he paid, and that's what's happening all over this country with wealthy Americans.",1
We heard the same thing.,0
"But as Abraham Lincoln understood, there are also some things we do better together.",0
Everybody would have been forced into managed care.,0
That paid their mortgage payments?,0
"And I have had a couple of exceptions that I support - rape, incest and the life of the mother.",0
"I ran one of the largest district attorney's offices in America, one of the ten largest.",1
I want to see us finalize that START agreement and I want it to be the one to finally lead the world to banishing chemical and biological weapons.,0
"And so, when you say, ""There you go again'' -- people remember this, you know.",0
"Well, first of all, I think the first answer this evening suggests exactly what I'm saying.",0
"As regarding Mr. Perot, I take back something I said about him.",0
That's really part of your mistrust here.,0
"Well, I was raised to have a faith and a belief and have been a member of a church since I was a small boy.",0
We must not build up the hopes of the world and then dash them as was the case in Paris.,0
"The point is you've got to have a president who's prepared to do this and to begin right away and, preferably, a president who was a governor of a state that's had very, very successful experience at doing this.",0
Cheapest money you'll ever spend.,0
"If you made 25,000 as the original proposal, you got your Social Security taxes increased.",1
I don't think the National Rifle Association ran that ad.,0
You put your thumb on a button and somebody blows up 20 minutes later.,0
"We shouldn't be dwelling on the past, or even the present.",0
But 9/11 changed it all.,0
I'll get us on track to a balanced budget.,0
You're not going to find a quote from me.,0
What should I have done?,0
Let me give you another example.,0
We would have had the U.N. inspectors.,0
This is not my best friend.,0
"I want a country where people who work hard and play by the rules are rewarded, not punished.",0
All of which was opposed by my opponent.,1
"We're facing a group of folks who have such hatred in their heart, they'll strike anywhere, with any means.",0
"Yes, we have a $263 billion deficit.",1
My request for this year was $4.9 billion for AIDS -- ten times as much per AIDS victim as per cancer victim.,1
"For instance, in the Transportation Department uh we had uh - we cut back about 25 percent of the total number of employees.",1
"Took it three steps, twice we sent welfare reform to the president and he vetoed it.",1
"I mean, I think in general, let's talk about these issues.",0
"If I don't like them, I can get rid of them and find a different insurance company.",0
When I was a boy it took 2 generations to double the standard of living.,0
"And yet some of our finest presidents, some of our strongest international leaders were governors-Franklin Roosevelt, Woodrow Wilson, Theodore Roosevelt.",0
That's why I will never stop at anything to hunt down and kill the terrorists.,0
There are no guarantees that uh - if you take uh - one road or another that you will be a successful president.,0
"It is important, though, for us to use all the tools at our disposal to prevent the scenario where we've got to make those kinds of choices.",0
And I would also do everything possible to take out their leadership.,0
"We need to be disagreeing on ideas, honestly, and talking about the future.",0
"We need a million-man active reserve that could be called up on an instant's notice, and that would be also trained, ready to use that type of equipment.",0
That's always been a serious crime and always should be a serious crime.,0
But one thing we have to do is we have to make sure that -- because there is a problem.,0
We have spent $4 trillion worth.,1
"Well, President Obama and Secretary Clinton created a vacuum the way they got out of Iraq, because they got out -- what, they shouldn't have been in, but once they got in, the way they got out was a disaster.",0
And I was proud of that.,0
And I think those that advocated the freeze missed the point that there was a better way and that better way has resulted in a principle asymmetrical cuts.,0
Sam Raybum had a great expression on this.,0
And let's create jobs and let's get our economy going again.,0
"We said, ""Peace through strength,"" and it worked and the cold war is over.",0
"We weren't guaranteeing anything, anybody anything except the chance to prove they were qualified, the chance to prove that they could do it.",0
Now that means the best leadership.,0
I don't believe it does.,0
"I think of people in the law enforcement community who are taking their lives in their hands everyday, when they go up to one of those doors and kick it down and try to stop this flow of drugs into our communities and into our kids.",0
"His first statement was, ""Both sides ought to show restraint.""",0
"My state now ranks first in the country in job growth this year, fourth in income growth, fourth in reduction of poverty, third in overall economic performance, according to a major news magazine.",1
I'll be against it after the election.,0
"At the last debate, we heard Donald talking about what he did to women.",1
I've called for a 25% reduction in congressional staffs and expenditures.,1
"Had gone to school here, pledged allegiance to the flag.",0
"I'm absolutely, adamently opposed to that.",0
It is a question of leadership.,0
"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm.",0
I think it's the people's money.,0
And they're going to do that.,0
"Also, there is a strange dichotomy in this whole position about our courts ruling that abortion is not the taking of a human life.",0
The hardest decision a president makes is ever to use force.,0
"The people, some way, have always understood that at a particular time a certain man was the one the country needed.",0
"You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way.",0
"This is a very good step forward for our nation's security, and we'll continue to do as we have done in the past.",0
What Senator McCain doesn't mention is he's been there 26 of them.,0
Was there an effort to bring all the allies together around that?,0
And they are the innocent bystanders here in what is the biggest financial crisis and challenge of our time.,1
And the shipment of Spruance-class destroyers to Iran are much more highly sophisticated than the Spruance-class destroyers that are present being delivered to our own Navy.,1
And believe me there are a lot of old boys in the K.G.B.,0
And the United States will maintain our national security interest in the Panama Canal.,0
"I think one of the problems we have, particularly for seniors, is there is no prescription drug coverage in Medicare.",1
"But in terms of being influenced by women and being a minority, there they are right out there, my wife and my 4 beautiful daughters, and I just have 1 son, so he and I are surrounded by women, giving -- telling us what to do all the time.",0
"We learned our lesson again in Korea, We must not learn it again.",0
"Now, on arms control, we're completing 4 years.",1
"We now have about four hundred and eighty-five employees, so we've made a rather significant reduction in the number of employees on the White House staff working for the president.",1
They want equal pay for comparable effort for women.,0
"It would've called for export controls on agricultural products In my judgment the best way to get jobs is to uh - expand the private sector, where five out of six jobs today exist in our economy.",1
We've got ten and a half million new jobs; we've got record numbers of those new small businesses.,1
I've gotten to see the commercials that they did on you.,0
"But, Peter, so much of it is, gets into a whole other phase of things.",0
"In fact, he doubled it.",1
"The death penalty is a very serious business, Leo.",0
"You're 150 -- excuse me, I think it's a little more, about $100 million shy of what you ought to be under the No Child Left Behind Act to help your education system here.",1
We want to help pay for you to gain the skills necessary to fill the jobs of the 21st century.,0
"And I believe we require someone who can work harmoniously with the Congress, who can work closely with the people of this country, and who can bring a new image and a new spirit to Washington.",0
"It will remain strong, so long as I'm the president.",0
We encourage parents to take a look at the comparative results of schools.,0
This is part of the choice in this election.,0
"If that child were here today, and I was told the same thing, my granddaughter, Noel for example that child could stay alive for ten or fifteen years, or maybe for the rest of her life.",0
He said that no man with that size misery index has a right to seek reelection to the Presidency.,0
"If you can make 50 cents in the heart of Mexico, for example, or make $5 here in America, $5.15, you're going to come here if you're worth your salt, if you want to put food on the table for your families.",0
"I think states should do that for new handguns, because too many criminals are getting guns.",0
"I'll continue, in the four years, to continue to try to work to do so.",0
"I had a record of working with Republicans and Democrats as the governor of Texas, and I was hopeful I'd be able to do the same thing.",1
"You have to allow people to transfer property, which is why I'm for partnership rights and so forth.",0
"Well, that's exactly the commitment that was made to the American people in 1980: He would never reduce benefits.",1
But I am asking for your help and assistance to be president for the next four years.,0
"Last report on new purchases, it's the lowest since 1982.",1
"And then the president began what I have called an apology tour, of going to various nations in the Middle East and criticizing America.",1
"Well, Americans have gotten to know Sarah Palin.",0
"We have a great general, four-star general, today you read it in all of the papers, going to potentially serve five years in jail for lying to the FBI.",1
"Number one, we spend at least $60 billion a year on insurance, administrative cost, bureaucracy, and government regulation that wouldn't be spent in any other nation.",1
I commend you for supporting that.,0
"Now with respect to Libya, as I indicated in the last debate, when we received that phone call, I immediately made sure that, number one, that we did everything we could to secure those Americans who were still in harm's way; number two, that we would investigate exactly what happened, and number three, most importantly, that we would go after those who killed Americans and we would bring them to justice.",1
I have believed that in the appointment of judges that all that was specified in the party platform was that they respect the sanctity of human life.,0
I have made the cause of children and families really my life's work.,0
We don't want to go back to that.,0
It will cause the six-party talks to evaporate.,0
"That's why it's essential that we make sure that we keep weapons of mass destruction out of the hands of people like Al Qaida, which we are.",0
I do not intend to spend one minute of one day thinking about re-election.,0
"Do I think that I bear some responsibility for the fact that too many of our children still don't understand drugs are wrong, drugs can kill you.",0
Our nation needs to be credible and strong.,0
"As a matter of fact, Latin America's economy is almost as big as the economy of China.",1
"But again, I want to come back to, notice every time Senator Obama says, ""We need to spend more, we need to spend more, that's the answer"" -- why do we always have to spend more?",0
Look at the Republicans that have endorsed me.,0
"The president has tried, but his policies haven't worked.",0
"As Secretary Gates, the defense secretary, said, the war against terrorism began in that region and that's where it will end.",0
But let's sort of keep this out of politics because it's pretty dicey right now.,0
Let me tell you my position.,0
"My attitude is, if you got a corporate jet, you can probably afford to pay full freight, not get a special break for it.",0
"And third, is it even necessary for the President to be so intimately involved in strategic details?",0
"I think I was on the advisory committee, Margaret.",0
"No, but, John, the fact of the matter is, is that I was opposed to those tax breaks, tried to strip them out.",1
"But I believe that's not what the American people want, and when he said, when he said at the convention, ideology doesn't matter, just competence, he was moving away from his own record, from what his passion has been over the years.",1
I left public life on June the 11th of this year.,0
"So entirely on a partisan basis, instead of bringing America together and having a discussion on this important topic, you pushed through something that you and Nancy Pelosi and Harry Reid thought was the best answer and drove it through.",1
"Even though we've seen some hopeful signs, perhaps, in the flash report on the third quarter, that perhaps the economy is coming out of the recession, we've also seen the rise in the rate of the prime; we have seen mortgage rates back up again, a sure sign of inflation in the housing industry.",1
My opponent was against that.,1
"But what I would do is appoint people to the Federal Bench that will not legislate from the Bench, who will interpret the Constitution.",0
"But keep in mind this bill covers 5 percent of the employers, and 95 percent of the employers and all those employees they employ are not covered in this act.",1
"In the seven years before this Administration came into power in Washington, we found that six hundred million people went behind the Iron Curtain.",1
We didn't recognize them for two months; the American Ambassador didn't show up for nearly eight months.,1
"Whatever happened to the element of surprise, OK?",0
I don't want to try to put our troops in all places at all times.,0
We can't get anything done.,0
"Even the administration has admitted they haven't done the training, because they came back to Congress a few weeks ago and asked for a complete reprogramming of the money.",1
Did our administration push for the total training of Iraq?,0
"So what I am proposing is that we invest from the middle out and the ground up, not the top down.",0
"Look, Governor Bush, you have attacked my character and credibility and I am not going to respond in kind.",0
I thought there was some exaggerations about the numbers.,0
We cannot be satisfied with what we've been doing for the last eight years.,0
"That's one thing I learned by forging that tremendous and greatly--highly successful coalition against Saddam Hussein, the dictator.",0
"This is going to take first, building a consensus at grassroots America.",0
"The mistake that both parties made in Washington with the S&L business was deregulating them without proper capital requirements, proper oversight and regulation, proper training of the executives.",1
"This is a political year, and the President is playing politics with Medicare.",0
And they all say to me that we don't want defeat.,0
"My friends, we have gone to all four corners of the Earth and shed American blood in defense, usually, of somebody else's freedom and our own.",0
We have gangs roaming the street.,0
"Unfortunately, the economy is not stronger.",0
"We have these things called aircraft carriers, where planes land on them.",0
"These islands are a few miles - five or six miles - off the coast of Red China, within a general harbor area and more than a hundred miles from Formosa.",0
"First of all, she was there as secretary of state with the so-called line in the sand, which...",0
"When I was secretary of state, we actually increased American exports globally 30 percent.",1
Why should they be rifling through your files?,0
"We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore.",0
"There are whole or this area there are whole blocks of land that are left bare, just bulldozed down flat.",0
Couple of service men here.,0
"And he continues to support a failed policy in Central America which is getting worse and worse, and which has in fact increased Cuban and Soviet influence in that region.",1
"One of my proudest moments was signing the Religious Freedom Restoration Act, that says the government has got to bend over backwards before we interfere with religious practice.",0
I also have had the opportunity of knowing and meeting other Communist leaders in the world.,0
Some of them got it for a birthday present.,0
"I, I still remember a woman that I met ten years ago who said she wanted to get off welfare so her kids could tell, give an answer when they say, ""What does your mother do for a job?""",0
"Would I understand it if it occurred to me, and I might just say I'm from a large family.",0
"Every debate I bring this up, and nobody ever addresses it.",1
"Under my plan, if a school is failing, we work with the states to give them the authority and the resources to close down that school and reopen it right away with a new principal, a new faculty, a turn-around team of specialists who know what they're doing.",0
I do want to make sure that...,0
"Those words mean something to me, as somebody who has been in combat.",0
"Our nation is involved in two wars, and we are going through the worst financial crisis since the Great Depression.",1
"The average working person can't - uh - can't take advantage of that, but the - the wealthier people - uh can.",0
China should go into North Korea.,0
I want to thank Governor Romney and the University of Denver for your hospitality.,0
The president actually cut the money for it.,1
"It was a moment ago and I didn't get a chance to, when he was describing Chinese investments and so forth.",0
"Now, I don't think that's a bad idea.",0
And it becomes particularly threatening if terrorists ever get their hands on any nuclear material.,0
It's not a matter of diplomacy or trade with me.,0
"Crime has come down the last 2 years, for the first time in many, many decades that it has come down -- or since we've kept records -- 2 consecutive years, and last year it came down the biggest drop in crime that we've had.",1
Now there are some things we can do to help people who currently do get entitlements to get off public assistance.,0
Maybe that explains why Medicare patients are complaining about being pushed off of Medicare.,0
And you do have experience.,0
We'll honor our commitment to our seniors.,0
That's why I do feel if some police officer is gunned down that the death penalty is required.,0
"But as a President of the United States, when somebody asks you about pardons, you say no comment, period.",0
He said that there could be secretary-level and lower level meetings.,1
I didn't think it was a mission worthwhile.,0
This goes on night and day.,0
"My faith affects everything that I do, in truth.",0
It failed to came to the floor of the House of Representatives.,1
We've piled up over a trillion dollars in debt and the next president of the United States is going to have to make some choices.,1
"The most important crucial difference in this election campaign, in my judgment, is the approach to the control of nuclear weaponry and the inclination to control or not to control the spread of atomic weapons to other nations who don't presently have it, particularly terrorist nations.",0
We have to use them to negotiate our trade deals.,0
"Plus, we need fiscal discipline.",0
"Fortunately, a democracy took over, but this nation was embarrassed by this current administration's adoption of their policies.",0
"Well, I hope I made my answer clear.",0
Libya understood that America and others will enforce doctrine and that the world is better for it.,0
Trying to figure out who the questioner was.,0
"We have deregulated the air industry, the rail industry, the trucking industry, financial institutions.",1
"As I said, I've worked all my life when I was in the Congress.",0
Now are we going to have that when it isn't going to help the farmers?,0
"But don't forget, you put $90 billion, like 50 years' worth of breaks, into -- into solar and wind, to Solyndra and Fisker and Tester and Ener1.",1
"The best way to defeat them is to never waver, to be strong, to use every asset at our disposal, is to constantly stay on the offensive and, at the same time, spread liberty.",0
"But I hope the next Administration - and if I have anything to do with it, the next Administration will - make one last great effort to provide for control of nuclear testing, control of nuclear weapons, if possible, control of outer space, free from weapons, and also to begin again the subject of general disarmament levels.",0
I have a tremendous income.,0
Government does not create jobs.,0
"No, I wouldn't do away with all - uh business deductions.",0
It's just not credible to say he's going to keep taxes down and balance budgets.,0
And we can get those weapons at the same time as we get China.,0
And I pay for every dime of it.,0
"So across the board, we are engaging them in building capacity in these countries.",0
We'll also make sure that we have trade relations with China that work for us.,0
We eliminated two hundred and seventy-eight of them.,1
What you did instead was to push through a plan without a single Republican vote.,1
"Well, you know, as I travel around the country, this is one of the single most frequently asked issues that I get, is the issue of health care.",0
And that's the kind of America I want.,0
And we should be able to do that for our country.,0
And I voted the same way that he did three months before in a national governors' conference.,0
But we do always have to make sure we keep people safe.,0
"For example, after my first trip abroad - abroad, I strongly recommended that we increase our exchange programs particularly as they related to exchange of persons of leaders in the labor field and in the information field.",0
This kind of deterioration in our economic strength is bound to weaken us around the world.,0
"Well, one thing I did was oppose the government takeover health care that President Clinton offered in 1993, which created 17 new taxes and 50 new bureaucracies and price controls, because we were afraid the very thing you mentioned would have happened.",1
And we should make sure that we give them a pathway to citizenship.,0
Like Kyoto Treaty would have done.,0
I have talked in every speech about the fact that these are going to be very difficult times in the nineteen-sixties and that we're going to have to meet our responsibilities as citizens.,0
"By the way, I just found out the other day an interesting fact, that there is a national petroleum reserve right next to -- in Prudhoe Bay that your administration opened up for exploration in that pristine area.",1
"Now, he says by not overpaying hospitals and providers.",1
I also believe that it is -- one of the reasons we can't do it is we're overextended.,0
We passed it out of the House of Representatives.,1
"It's too much to hope that this is going to continue, but I do hope that it will continue.",0
"In uh - January of 1975 he asked for a tax change: a $5.6 billion increase on low-and-middle-income private individuals, a six and a half billion dollar decrease on the corporations and the special interests.",1
She won't say the name and President Obama won't say the name.,0
"Well, Mr. Carter has uh indicated that uh - he would give a blanket pardon to all uh - draft evaders.",1
"You know, and everybody's ducking it so I'm gonna say it, that we are not letting that surplus stay in the bank.",0
Cracking down on China when they cheat.,0
Is that the way it works?,0
"See, I think the mission has somewhat become fuzzy.",0
"If we are going to have the initiative in the world, we must remember that the people of Africa and Asia and Latin America don't want to be pawns simply in a struggle between two great powers - the Soviet Union and the United States.",0
"And I believe this Administration has not met its responsibilities in the last eight years, that our power relative to that of the Communists is declining, that we're facing a very hazardous time in the sixties, and unless the United States begin to move here - unless we start to go ahead - I don't believe that we're going to meet our responsibility to our own people or to the cause of freedom.",0
"So it's not a question of his heart, as far as I know.",0
There's been a consistent policy on the part of this administration to lower or delay enforcement of air pollution standards and water pollution standards.,1
How did we get on to Putin?,0
"You know, this is where budgets matter, because budgets reflect choices.",1
"But I pledge this to you, America: I will do it in the way that Franklin Roosevelt and Ronald Reagan and John Kennedy and others did, where we build the strongest alliances, where the world joins together, where we have the best intelligence and where we are able, ultimately, to be more safe and secure.",0
"That's no way to treat somebody who's courageous and brave, that is trying to lead his country forward.",0
I've picked a lot of people.,0
So let's look at our record.,0
And we have this arms race underway.,0
But apparently his position hasn't changed.,0
And maybe you need somebody up there who understands when you're getting your pocket picked.,0
They see ethical problems in the Whitehouse today.,0
Some of the restrictions that have been placed by the Congress in the last couple of years.,1
We're beginning to do it.,0
"And I want to tell you that now that we will succeed and our troops will come home, and not in defeat, that we will see a stable ally in the region and a fledgling democracy.",0
"It helped lead me through a war, leads me today.",0
"Now, if you're willing to join us in getting rid of all the nuclear weapons in the world, then we'll give you this one, so that we would both know that no one can cheat; that we're both got something that if anyone tries to cheat .",0
"And I think being Governor of California is probably the closest thing to the Presidency, if that's possible, of any executive job in America today - because it is the most populous state.",0
"You know, I think his liberal vision is a thing of the past.",0
"I believe that younger workers ought to be allowed to take some of their own money and put it in a personal savings account, because I understand that they need to get better rates of return than the rates of return being given in the current Social Security trust.",0
"There are great public schools where there's public school choice, accountability and brilliant principals.",0
That's the best overall energy policy in the brief time we have to discuss it.,0
We had 25 fighter wings.,1
My answer is that this campaign isn't over yet.,0
"In the meantime, though, we're not going to let up the pressure until we have clear evidence that that takes place.",0
I'm not proud of it.,0
"Of course, the vice president is questioning my patriotism.",0
I don't know what other weapons the Vice President is talking about.,0
I don't think that's the role of the president.,0
"That's what he stated, again, a matter of record.",1
We're going to build alliances.,0
That makes a difference in whether they can go out there and -- and earn a living for their family.,0
What we need is people to stop talking and start doing.,0
"You have to gut it out, issue by issue by issue.",0
"For instance, if the Arab countries ever again declare an embargo against our nation on oil I would consider that not a military but an economic declaration of war, and I would respond instantly and in kind.",0
I don't believe the present administration has done that.,0
"Exports are down, and every time an export number goes down, it hurts the farmer.",1
"He just liked to make it sound exager, a little better, made him feel better.",0
"But if we keep the lid on federal spending, which I think we can - with the help of the Congress, we can justify fully a $28 billion tax reduction.",0
That's what my campaign is all about and that's what it'll continue to be all about.,0
"When a man and a women do the same amount of work, a man gets paid $1.00, a women only gets paid 59 cents.",1
"Margaret, once again, I don't know which George Bush I'm talking about here or looking at.",0
I did everything I could to get General Motors to face its problems in the mid-'80s while it was still financially strong.,1
And then I would like to appoint people who would be interested in helping with that.,0
"The Shanghai Communique, does say that the differences between the People's Republic on the one hand and Taiwan on the other shall be settled by peaceful means.",1
And I have to make that judgment.,0
"He believes, like I believe, that the Iraqis are ready to fight for their own freedom.",0
This puts us on a road to Greece.,0
"The problem I see is that there are too many guns getting into the hands of children, and criminals, and people who, for whatever reason, some kind of history of stalking or domestic abuse really should not be able to get guns.",0
We're going to ask you to show us whether or not -- we ask you to post the results on the Internet.,0
"In some cases, we are going to have to invest.",0
"Now, I won't mention their names, because they're rich, but they're not famous.",0
