SENTENCES,Golden
"Well, we've taken the first step.",0
What will be done to provide equality of education in all sections of the United States?,0
And our cancer rate is uh - higher than any country in the world.,1
"And if we do that, then we have the ability to be able to respond more rapidly.",0
Who has been the person who has tried to keep spending under control?,0
"I mean, we agree with that.",0
"The Soviet Union is no more, and now we're working to help them become totally democratic through the Freedom Support Act that I led on, a great Democratic ambassador, Bob Strauss, over there, Jim Baker, all of us got this thing passed -- through cooperation, Ross -- it worked with cooperation, and you're for that, I'm sure, helping Russia become democratic.",1
We've expanded trade adjustment assistance.,1
"The problem is that because the voucher wouldn't necessarily keep up with health care inflation, it was estimated that this would cost the average senior about $6,000 a year.",1
That would not start a war.,0
"Well, we all make mistakes.",0
I think it's accurate to say that Mr. Ford voted against the uh - Voting Rights Acts and the uh - Civil Rights Acts in their uh - debative stage I think once it was assured they were going to pass he finally voted for it.,1
"He repeated that error in 1959, in the speech that he made.",1
"And so, what I'm telling you is, is that sometimes in this world you make unpopular decisions because you think they're right.",0
"And, Senator McCain, he says -- he talks about Arizona.",0
"And so one of the things that we've been doing is, is, for example, organizing entrepreneurship conferences with these Egyptians to give them a sense of how they can start rebuilding their economy in a way that's noncorrupt, that's transparent.",1
"In 1935, when the Social Security Act was written, ninety-four out of ninety-five Republicans voted against it.",1
"And I look very, very much forward to doing it.",0
Democratic woman up there -- taking the lead in this.,0
All I know is that we have firm government credit to guarantee the pensions.,1
And one last thing -- just -- just to make this point.,0
It's going to grow at a record rate of growth.,0
Whether we're going to give our children a world-class education.,0
More money goes to the -- can I have a rebuttal here?,0
"And what we've done during the Bush administration, the Kurds were at the State Department, negotiating, trying to work their differences out.",1
It wasn't failing to serve.,0
"Well, if you've got a kid that's extravagant, you can lecture him all you want to about his extravagance.",0
I think you know that these last four years haven't been so good as the president just described and that you don't feel like your confident that the next four years are going to be much better either.,0
"We -- we have, with our partners in the region, we have sufficient resources to support those groups.",1
I think we ought to restore the three-day waiting period under the Brady Law.,0
We've cut it in half.,1
"And today, without the Federal Government being involved other than passing on to them, the school districts, the words from that commission, we find 35 States with task forces now dealing with their educational problems.",1
I did the right decision.,0
We will commit more over time to help.,0
We lost a lot of manufacturing jobs in the 12 years before I became President.,1
"Right here in St. Louis, you've laid off 350 teachers.",1
There's a lot of pressures.,0
"But you can't just do it by cutting Medicare; you have to take on the insurance companies, the bureaucracies.",0
"All of those are legally deductions, deductible in computing your tax, and it was a 1-year thing with him.",1
We do need tougher sanctions.,0
We've got to proceed very carefully on that.,0
Now the present Administration - the President - has said - never indicated what he thought of the 1954 decision.,1
I think you have to look at my record and you have to look at his.,0
"That's why we've had 24 retired generals and admirals, hundreds of business people, many of them Republican, support this campaign.",1
"He wanted first uh - we know, Austria, and then he went on to the Sudetenland and then Danzig, and each time it was thought this is all that he wanted.",0
"After 9/11, when the 28 nations of NATO said that they would go to Afghanistan with us to fight terrorism, something that they still are doing by our side.",1
Che Guevara was a contemptible figure in civilization's history.,0
You will know their names.,0
"And when it comes to stop-and-frisk, you know, you're talking about takes guns away.",0
You can't ship them overseas anymore.,0
That can't -- that can't be left to stand.,0
They're dying to get the commercial airline business.,0
"The people have to make a choice between Mr. Nixon and myself, between the Republican party and the Democratic party, between our approach to the problems which now disturb us as a nation and disturb us as a world power.",0
I've thought a lot about what it means to be the president.,0
I want to thank everybody who watched and listened tonight because this is indeed a crucial time in American history.,0
"When I go one second over, it's like a big deal.",0
"And you know, Hillary, what you should have done, you should have changed the law when you were a United States senator...",0
And foreign companies are now coming in buying our -- buying so many of our different plants and then re-jiggering the plant so that they can take care of their oil.,1
He called the Arizona law a model for the nation.,0
Now last week I guess it was Donna Shalala said well we'll cut Medicare a hundred billion and appoint a commission.,1
"The auto emissions - uh - it was agreed by Leonard Woodcock, the head of the UAW, and by the uh - heads of all of the automobile industry, we had labor and management together saying that those auto emission standards had to be modified.",1
"Secondly, whether or not the mission was clear.",0
"She's got experience, but it's bad experience.",0
Those decisions generally -- generally are not poll-tested.,0
"So, look, nobody likes taxes.",0
"But I have defined the issues and I am not going to let Governor Dukakis go through this election without explaining some of these very liberal position he's the one a liberal, traditional liberal a progressive liberal Democrat.",0
"It's good for small businesses, good for owners.",0
And I think we'll have some decrease in our disbursements.,0
"Now this does not include uh - any uh - uh extra control over uh unnecessary spending, the weeding out of obsolete or obsolescent programs.",0
Depends on how we respond to Russia and it depends on a lot of things.,0
And President Bush has a very different path for a very different time.,0
We find that the Soviet Union is a very primitive economy.,0
"I remember when Alf Landon was against Social Security and uh - later President Nixon, sixteen years ago, was telling the public that John Kennedy's proposals would bankrupt the country and would double the cost.",1
"I would hope, under a different monetary policy, that it would be possible to reduce that interest-rate burden, at least a billion dollars.",0
I'm not just saying this.,0
"Tom, can I respond to this briefly?",0
I will fight tooth and nail to pass the minimum wage.,0
That includes oil; it includes all kinds of minerals; it includes everything within the range of taxation.,0
And I think that's the only way that the United States is going to maintain its freedom.,0
"One of his big ideas when it comes to corporate tax reform would be to say, if you invest overseas, you make profits overseas, you don't have to pay U.S. taxes.",1
It was only when the Supreme Court handed down a decision that the Federal Government intervened in what had always been a State policy.,1
They will have a conservative bent.,0
"Why do they have to say we're going to be attacking Mosul within the next four to six weeks, which is what they're saying?",0
We have to bring back law and order.,0
Every part of my program I've shown how I'm going to pay for it.,0
The worst inflation since the Great Depression.,1
"Now, accountability, we basically agree on accountability.",0
That way we can invest in the research and technology that's always kept us at the cutting edge.,0
"If you make more than $60,000 and up to 100 you'll still get a match, but not as generous.",1
"When the businesses go bankrupt, I know them.",0
"And I would like to see us a little more free, as we once were.",0
"And we can do it, too.",0
"My point is this: that once you do this - follow this course of action - of indicating that you are not going to defend a particular area, the inevitable result is that it encourages a man who is determined to conquer the world to press you to the point of no return.",0
And that's something that I'm committed to doing as president.,0
"And we can't do it unless we do have adequate funds for, for example, information which has been cut by the Congress, adequate funds for technical assistance.",0
And at that point they'll just be like apples falling out of a tree.,0
And with inspiration and hard work we can achieve great things.,0
"And Saddam Hussein was a threat, and that we must spread liberty because in the long run, the way to defeat hatred and tyranny and oppression is to spread freedom.",0
"In addition to that, the money that I raise from upper-income people and from asking foreign corporations just to pay the same income on their income earned in America that American corporations do will be used to give incentives back to upper-income people.",0
There are a good many able men who could be secretary of state.,0
"Now, how does that grab you for increasing housing?",0
The president said he would.,0
"And that's why it's so important, as we solve this short-term problem, that we look at some of the underlying issues that have led to wages and incomes for ordinary Americans to go down, the -- a health care system that is broken, energy policies that are not working, because, you know, 10 days ago, John said that the fundamentals of the economy are sound.",0
"So, I can say there are a great many interests.",0
What I object to here is the constant reference to surrendering these islands.,0
He also wants to spend a lot of money on additional programs.,0
"Tonight, as Americans, you have a choice.",0
Mr. Nixon talks about our being the strongest country in the world.,0
"I live in a state where over half the adults have hunting or fishing licenses, or both.",0
"First of all, I cannot tell you how deeply I respect the belief about life and when it begins.",0
"And everyone of them -- the boys' club leaders, the ministers -- all of them were saying pass enterprise zones.",0
"So if you analyze where we're out of line with other countries, you come up with the following conclusions.",0
Now I just want to make one last point because Senator McCain mentioned NAFTA and the issue of trade and that actually bears on this issue.,1
"So watch Ukraine, and let's make sure that we -- that the Ukrainians understand that we are their friend and ally.",0
"But that's how we're going to win the peace, by rapidly training the Iraqis themselves.",0
"So I have confidence that General Petraeus, working with the Pakistanis, working with the Afghans, doing the same job that he did in Iraq, will again.",0
"Well, one of the very serious things that's happened in our government in recent years, and has continued up until now, is a breakdown in the trust among our people in the [twenty-seven-minute delay]",0
There are 3.5 million more women living in poverty today than when the president took office.,1
"Let me just quickly say, at the current pace, the president will not secure the loose material in the Soviet Union -- former Soviet Union for 13 years.",0
"That's why I want to continue the work we have done over partisan opposition, to work with communities to bring that crime rate down until our streets are all safe again.",0
The best poverty program is a job with dignity in the private sector.,0
I said many foolish things back in those days.,0
"And it's just predicated on very modest, but I think accurate, projections of employment increases and uh - a growth in our national economy equal to what was experienced under Kennedy, Johnson, before the Vietnam War.",0
"You can also deduct long-term care now, so it's a good it's a good start.",0
"I believe I'm going to win, because the American people know I know how to lead.",0
I think tax policy is a major difference between Senator McCain and myself.,0
"And once you're out on your own with this $5,000 credit, Senator McCain, for the first time, is going to be taxing the health care benefits that you have from your employer.",1
And you bet we're gonna take a trillion dollars of your own money and let you invest it under safe guidelines so you get a better rate of return on the money than the paltry 2% that the federal government gets for you today.,1
"No, I might as well just go with -- --",0
And that's going to require effort from each and every one of us.,0
I just had a word of clarification because of something Governor Clinton said.,0
"And it is particularly terrible to take poor tiny little children and wait until the first grade and bus them across town to Mars, where the children know their numbers, know their letters, have had every advantage.",0
The Clinton Foundation raised $30 million to help Haiti after the catastrophic earthquake and all of the terrible problems the people there had.,1
There's no doubt that we have other problems with Iran.,0
We have to work with Nigeria.,0
"And if we're asking for no revenue, then that means that we've got to get rid of a whole bunch of stuff.",0
It's not a government plan.,0
But I feel strongly that marriage should be between a man and a woman.,0
"Uh - there was one example, for instance, where uh - somebody uh - produced pornographic movies.",0
Only about half the people in this country have pension plans.,1
Each one of those jobs would've cost the taxpayers $25 thousand.,0
So Governor Clinton can label it tax for the rich or anything he wants.,0
"If they just want to keep slow dancing and talk about it and not do it, I'm not your man.",0
And the reason I'm worried is because there's a vicious enemy that has an ideology of hate.,0
"But above all, pick a President who will fight to avoid the day when that God-awful decision ever needs to be made.",0
And so the fundamental question of this campaign is: Who's going to keep the economy growing so people can work?,0
It's not an opinion; it's a fact.,0
"I also have a plan to win the war on terror, funding homeland security, strengthening our military, cutting our finances, reaching out to the world, again building strong alliances.",0
"If he's going to criticize a deal that has been very successful in giving us access to Iranian facilities that we never had before, then he should tell us what his alternative would be.",1
"I'm totally focussed on the fact that we still could have enterprise zones, according to both parties, but we don't.",1
"And she said to me, ""You know, by finally getting bin Laden, that brought some closure to me.""",0
We have not maintained our position and our prestige.,0
And that wasn't just about a problem between Georgia and Russia.,0
"Look, Governor Romney's called for $5 trillion of tax cuts that he says he's going to pay for by closing deductions.",1
"like a driver's license for new handguns and, you know, the Los Angeles --",0
And I don't agree with it.,0
"22 million new jobs, very low unemployment nationally.",1
I then did an interview with Neil Cavuto.,0
"A cease-fire, the United States, Russia, and Syria.",0
And my opponent was unwilling to support that action.,0
... it's hard to get there from here.,0
"You add all the states that've used the instant check and how many weapons they keep, kept out of the hands of criminals.",0
"And by the way, the breach on the agreement was not through plutonium.",0
Your mothers and fathers did the same thing for you and others.,0
"I've been in favor of getting rid of carried interest for years, starting when I was a senator from New York.",1
Governor Carter in November of 1975 indicated that he wanted to cut the defense budget by $15 billion.,1
I don't think the American people are getting their money's worth from the majority party that run this Congress.,0
The chairman of the Republican Party thinks we ought to change a few things.,0
"You've got stop-loss policies, so people can't get out when they were supposed to.",0
"Because you are the ones who have the hardest time paying taxes, the hardest time making ends meet.",0
"In the case of the product liability bill, which they passed and I vetoed, I think that's what he's talking about, I actually wanted to sign that bill.",1
I don't fault the President or the vice president for sending their children to private schools or better schools.,0
It's going to help jobs.,0
"In the rest of the world, the countries and the businesses would be working together to make this transition in an intelligent way.",0
"Sean Hannity said very strongly to me and other people -- he's willing to say it, but nobody wants to call him.",0
We are less respected now than we were eight years ago or even four years ago.,0
What's he say to Alexander Kwasniewski of Poland?,0
Asking the wealthy to pay a little bit more along with cuts so that we can invest in education like yours.,0
He was hoping to turn a blind eye.,0
"No prescription drug benefits, no drug therapy, no preventative medicines, no vision care.",0
"The new economic revitalization program that we have in mind, which will be implemented next year, would result in tax credits which would let business invest in new tools and new factories to create even more new jobs - about one million in the next two years.",0
"For what purpose it was put in place, I can't imagine.",0
"And I am convinced that my record, going back to my opposition from sending the Marines to Lebanon, to supporting our efforts in Kosovo and Bosnia and the first Gulf War, and my judgment, I think, is something that I'm -- a record that I'm willing to stand on.",1
We will be doing very much better with Mexico on trade deals.,0
"More people are working harder for less, 100,000 people a month losing their health insurance, unemployment going up, our economy slowing down.",1
"If we're going to talk about trips that we've taken -- when I was a candidate for office, first trip I took was to visit our troops.",0
And a lot of times there are powerful forces that are against you.,0
I signed the partial-birth -- the ban on partial-birth abortion.,1
"Now, the conversation I had with Joe the plumber, what I essentially said to him was, ""Five years ago, when you were in a position to buy your business, you needed a tax cut then.""",0
It's one of the best schools in Houston.,1
"As long as there is a Democratic President in the White House, we will have a strong and viable Social Security System, free of the threat of bankruptcy.",0
"And I said, ""How many uh - adults here are out of work?""",0
But where we're not making it is with the confirmed addicts.,0
"It was actually $1.7 billion in cash, obviously, I guess for the hostages.",1
Senator Kennedy is in the hospital.,0
"To the extent humanly possible, we get that out.",0
And so what we're seeing is a pretty dramatic reversal in the kind of hopes we had for that region.,0
Why didn't you add other things into the deal?,0
"But because Tommy Franks did such a great job in planning the operations, we moved rapidly, and a lot of the Baathists and Saddam loyalists laid down their arms and disappeared.",1
"It underscores what I had to say in the Hartford debate, that there is really no foreign policy in this administration.",0
It was the largest expansion of private insurance.,1
"Well, first of all, Secretary Clinton doesn't want to use a couple of words, and that's law and order.",0
"Now, whose fault is that?",0
Middle class Americans are working harder for less money than they were making ten years ago and they're paying higher taxes.,1
I'd like the American people to know that I have worked very hard to be on their side.,0
"And some major uh - uh - manufacturing companies, like Dow Chemical, have through uh - very effective efficiency mechanism cut down the use of energy by uh - as much as 40 percent with the same out-product.",1
And you voted for it.,1
"But I think in terms of the recession, of course you feel it when you're president of the US.",0
"Because China, Germany, they're making these investments.",1
It's when you try to use that to undermine the integrity of private political -- or private religious faith and the use of the state is where -- for the most personal decisions in American life -- that's where I draw the line.,0
"As a matter of fact, your record is such that Ted Kennedy, your colleague, is the conservative senator from Massachusetts.",0
"Let the local entity, the city, declare this particular area, based on the standards of the percentage of people on welfare, unemployed, and so forth, in that area.",0
"Of course we're meeting our obligation to our veterans, and the veterans know that.",0
"Well, I'm pleased with the results of the election.",0
"And many of the things the President talked about, he turned over to the United Nations.",0
"We have an increase in murder within our cities, the biggest in 45 years.",1
"Let me come back and say, why is it that I don't want to raise taxes?",0
And I have long ago said I supported the president on this other matter.,1
But I want to respond to what Donald said about refugees.,0
"I mean, there are enormous opportunities out there to expand markets and to build a strong future for our farmers.",0
And the world benefitted tremendously from the courage that they showed in those post-war years.,0
"You know, I think about Missy Johnson.",0
But I also believe that there can be and must be reasonable regulation.,0
"And the way to do better is not to tax and spend but to retrain, get that control of the mandatory spending programs.",0
First question is what's in the best interests of the United States?,0
"We, in addition, see that uh - in the last uh - four years the number of employees hired by the Congress has gone up substantial- uh much more than uh - the gross national product, much more than any other increase throughout our society.",1
I see it as a question of values.,0
I think they're asking for new and creative ways to try to reach it with everyone involved.,0
"So far, Mr. Ford has not responded.",0
Chinese Communists have been moving ahead the last ten years.,0
You mentioned Washington and Lincoln.,0
"The other day, I just - I'll hasten - I just saw one example.",0
"Prior to Darfur, Ambassador Jack Danforth had been negotiating a north-south agreement that we would have hoped would have brought peace to the Sudan.",1
He's the first president in 72 years to lose jobs.,1
"Could I just respond to this, please?",0
And it isn't a Republican or a Democrat or a liberal problem.,0
And it's now the smallest number that we have had since the -- the smallest in size since John Kennedy's administration.,1
Now that's what we have to do.,0
"But if we're moving in the right direction and America is leading, we're better off.",0
The Russians have a lot of sway in that part of the world.,0
"I have three very special people with me tonight: My wife, Elizabeth; my daughter, Robin, who has never let me down, and a fellow named Frank Carafa from New York, along with Ollie Manninen who helped me out in the mountains of Italy a few years back.",0
"As a matter of reality, Fm going to have to because we have had not one but two detailed studies which indicate that there are billions and billions of dollars to be collected that are not being paid these are not taxes owed by average Americans.",1
"If we could stop, right now, the testing and the deployment of these space weapons -- and the President's proposals go clear beyond research; if it was just research we wouldn't have any argument, because maybe someday, somebody will think of something -- but to commit this nation to a buildup of antisatellite and space weapons at this time, in their crude state, would bring about an arms race that's very dangerous indeed.",0
I also personally took responsibility tonight when Senator Dole asked me about the drug problem.,0
Uh - that would mean a cutback in the Soviet program; it would not interfere with our own program.,0
They have to include the other countries of Latin America.,0
"Last week he said that they were spending 3.7 billion dollars, or 4.7 billion dollars on this.",1
"But for me to try, in this very pluralistic society of ours, to try to frame any definition, whatever, of what that belief should be, is wrong.",0
"I think these questions are inherently personal and moral, and every individual instance is different.",0
Surely we can afford 5% of the $25 trillion that are coming into the treasury to the hard working people that pay the bills.,1
I think we're going to have to do better.,0
"First thing I'm going to do is ask the Secretary of Defense to develop a plan so we are making sure we're not spending our money on political projects, but on projects to make sure our soldiers are well-paid, well-housed, and have the best equipment in the world.",0
"It has stood for a strong foreign policy and a strong national defense, and as a result, produced Wilson, President Roosevelt, and President Truman.",0
I don't go along with it.,0
I believe in local control of schools.,0
"And then I went down to the border towns of Storok (ph), which had experienced missiles raining dowm from Hamas.",0
I've made no judgment about who should be secretary of state.,0
"In fact, it would be deflationary; it would cause great unemployment; it would cause a real slowdown in our economy.",0
I think uh - the way to get tax equity in this country is to give tax relief to the middle-income people who have an income from roughly $8 thousand up to twenty-five or thirty thousand dollars.,0
We haven't done that yet.,0
They had thirty-five people on the list.,0
"-- me, or your own eyes?''",0
But it isn't going to be working that way.,0
But the Administration and the Republican majority in the Congress has opposed any realistic aid to education.,1
But it is -- the basic structure is sound.,0
"This is a very serious problem in our country, and it has to be dealt with.",0
"These kinds of approaches are very dangerous to the security, the well being and the peace of mind of the retired people of this country and those approaching retirement age.",0
"They've looked at my plans and they've said, OK, if we can do this, and I intend to get it done, we will have 10 million more new jobs, because we will be making investments where we can grow the economy.",1
"There are more people in poverty, one out of six people in poverty.",1
We're at a fork in the road.,0
"And -- and I just -- so I just have to make this general point that the Bush administration, some of Senator McCain's own advisers all think this is important, and Senator McCain appears resistant.",0
"Well, there he goes again, that line has been used before, I mean, exaggerating all the things that he did.",0
As a matter of fact it will be necessary to raise taxes.,0
Now the bill that the President had submitted would have provided more aid for those areas that really need it - areas like Scranton and Wilkes-Barre and the areas of West Virginia - than the ones that Senator Kennedy was supporting.,1
"And the Affordable Care Act was meant to try to fill the gap between people who were too poor and couldn't put together any resources to afford health care, namely people on Medicaid.",1
One is to raise taxes.,0
I do believe that we need to control mandatory spending.,0
It will be a world of peace because we're going to have a clear sight of foreign policy based upon a strong military and a mission that stands by our friends.,0
And the essence of the plan is that you would turn Medicare into a voucher program.,1
I talk to Silvio Berlusconi.,0
"You know, there are some things where Governor Romney is different from George Bush.",0
I'm going to make sure you get a job.,0
Let me point out again that his Congress - the Democratic Congress - has cut eighty million dollars off of the Voice of America appropriations.,1
"But taking that one no from the Soviet Union, we then went back into negotiations on their terms, because Mr. Carter had canceled the B-I bomber, delayed the MX, delayed the Trident submarine, delayed the cruise missile, shut down the Missile Man - the three - the Minuteman missile production line, and whatever other things that might have been done.",1
One thing to blame is these malpractice lawsuits.,0
"And I think to answer your question, I think both of us care a lot about the environment.",0
"These are American citizens, we care deeply about them.",0
Right now the president is spending hundreds of millions of dollars to research bunker-busting nuclear weapons.,1
I would say that the issue will stay with us as a campaign issue just as long as Senator Kennedy persists in what I think is a fundamental error.,0
"I ask Hillary, why doesn't -- she made $250 million by being in office.",0
"For example, as I have said, we have added some four million jobs in the last seventeen months.",1
I'd rather be able to have an insurance company.,0
And then that number disappears for high-income people.,1
We knew he'd been -- invaded other countries.,1
"Candy, what Governor Romney said just isn't true.",0
"When I go around -- Lester, I tell you this, I've been all over.",0
"Mr. Carter, I have tried my entire life to do what I can to support children and families.",0
"And we also have to affirm all the fledgling democracies in that region, you know, the Estonians, the Lithuanians, the Latvians, the Poles, the Czechs, that we are, in fact, going to be supportive and in solidarity with them in their efforts.",0
Those that can afford it are going to buy in themselves.,0
Uh - let me uh - talk about uh - the economic announcements that were made just this past week.,0
His own analysis says that unemployment will be slightly higher in 1995 under his plan than it is today.,1
"In fact, in my ten-year budget proposal I've set aside more than twice as much for this purpose as Governor Bush has in his proposal.",1
They retired General Shinseki for telling him that.,1
The Senator mentioned the trial lawyers.,0
"That means we've got to work more closely with our allies, and that's something that Donald has been very dismissive of.",1
"But if the money will go to the states and the states can then determine whether it shall go for school construction or for teachers' salaries, in my opinion you protect the local authority over the school board and the school committee.",0
But my strategy is broader than that.,0
I'm going to give a new direction to this economy in this country.,0
And I believe that the right of choice is a constitutional right.,0
"Now the second point we have to understand is this, however.",0
Karl Marx said that the free enterprise system in a democracy can only continue to exist when they are at war or preparing far war.,0
But there are a lot of procedures that haven't kept up in Medicare with the current times.,1
"I think we -- I think we should make it the number one priority to make our schools the best in the world, all of them.",0
I think they stand for civil rights.,0
She's been doing it a long time.,0
I'm much more optimistic about this country than some.,0
And you ought to have some of this surplus so you can save and dream and build.,0
"That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting.",0
"I believe that 25 million people, the vast majority, long to have elections.",0
"You didn't even have tax cuts in your budget, Mr. President, the first two years you were president.",1
What's he say to Tony Blair?,0
"But next door, of course, we have Egypt.",0
I'm not satisfied when the Soviet Union is turning out twice as many scientists and engineers as we are.,1
"Mr. McGee, I am planning a speech on that subject next week.",0
I'll get our incomes up.,0
"But I believe that all of us together, and I believe the Presidency is what Teddy Roosevelt said it was.",0
And are they good for our national security?,0
"What I've said is we're going to encourage democracy in Pakistan, expand our nonmilitary aid to Pakistan so that they have more of a stake in working with us, but insisting that they go after these militants.",1
The federal government didn't hire our teachers.,1
It's my understanding that Governor Carter has indicated that uh - he approves of a $30 billion uh - expenditure by the federal government as far as education is concerned.,1
I mean that's how our free market works.,0
"The Strunk family in Allentown, Pennsylvania, I campaigned with them the other day.",0
"Now, I've got a plan with this new welfare reform law to work with the private sector, to give employees specific tax incentives to hire people off welfare, and to do some other things which will create more jobs in the private sector, at least a million, and move more people from welfare to work.",0
But the president has underfunded it by $28 billion.,1
"Throughout my career in public service, I have fought for the working men and women of this country, middle-class families.",0
He rushed to war without a plan to win the peace.,0
"You say, well, gee, what are you going to do about that?",0
It will be a growing and a closer relationship.,0
It's called the automated check or the instant check.,0
"Anybody that's ever built a successful business will tell you you optimize, optimize, optimize after you've put something into effect.",0
"If he, that's what he said, he's not right about that.",0
I want to make sure take-home pay turns around and starts to grow.,0
"I mean, the president received a letter from 38 Democrat senators saying the tensions with Israel were a real problem.",1
The next thing is to try to get more entrepreneurship in business within the reach of minorities so that these businesses are located in the communities in which they're found.,0
"It has a population less than Chicago or Los Angeles, about the size of Dallas and Forth Worth combined.",0
I wouldn't be called a conservative if I were.,0
So let me talk about my 30 years in public service.,0
"Ann, both of them are very complicated situations.",0
It must be economic; it must be technological; above all it must be ideological.,0
"Well first of all, I think Senator Kennedy should make up his mind with regard to my responsibility.",0
I see a young man who is a knowledgeable-in defense and there are three people on our ticket that are knowledgeable-in the whole-in the race-knowledgeable in defense and Dan Quayle is one of them and I am one of them.,0
I remember working with Senator Ribicoff from Connecticut on the Hospice program.,0
And you look at our miners.,0
The facts are that he was systematically deceiving the inspectors.,1
I don't think we should spend tax money on private schools.,0
I notice that Governor Reagan recently mentioned the Reagan-Kemp-Roth proposal.,0
Forty-seven million Americans are without health insurance in America today.,1
That's the kind of leadership we've shown in the region.,1
"She's a fantastic lady I met in Charlotte, North Carolina.",0
We cannot afford to have a nuclear arms race in the most volatile region of the world.,0
"And if you look at our tax policies, it's a classic example.",0
"Nikki, that's a question that's been raised by a lot of people around the country.",0
"And if indeed all the jobs were going to move south because there are lower wages, there are lower wages now and they haven't done that.",1
"But we have some bad hombres here, and we're going to get them out.",0
"I have increased, as president, by over 60 percent the funding for water treatment plants in the United States, the federal contribution.",1
"We're even shipping 3,000 Kurds to Guam.",1
"The good news is, and I think it's true in Richmond, teenage use is down of cocaine, substantially, 60% in the last couple of years.",1
Whether it be the establishment of the 9/11 Commission.,0
"You know, because of the intelligence coordination that we do with a range of countries, including Israel, we have a sense of when they would get breakout capacity, which means that we would not be able to intervene in time to stop their nuclear program.",1
"NATO, for example, has kept the peace for many, many years, and I want to see us keep fully staffed in NATO so we'll continue to guarantee the peace in Europe.",0
"The Soviets try to spy on us, steal this stuff.",1
This is a invasion of drugs from all over the world.,0
Senator Dole led the fight against the Brady Bill.,1
"It went before a judge, who was a very against-police judge.",1
"I proposed a plan, detailed budget, that shows us cutting the deficit in half by five years.",0
All paid for by your friends on Wall Street that gave so much money because they know you're going to protect them.,0
"You know, he tried to switch from looks to stamina.",0
Why didn't we bring students over here?,0
Our energy policies are a disaster.,0
"There are people all over the federal government, if they could just touch it with a screwdriver, could fix it.",0
Our government is that point now.,0
"We have to say to our friend in China, look, you guys are playing aggressively.",0
"And I think the fact that this has become such an important part of your campaign, Senator McCain, says more about your campaign than it says about me.",0
"And the reason Pakistan -- the popular opinion of America had diminished in Pakistan was because we were supporting a dictator, Musharraf, had given him $10 billion over seven years, and he had suspended civil liberties.",1
"And a lot of really smart, wealthy people know that.",0
He puts no real assets into the Social Security system.,0
"One of the problems, I think, at the time of South Korea was the question of whether the United States would defend it if it were attacked.",0
And I don't intend to politicize it.,0
And that withdrawal is the result of every counterinsurgency that succeeds.,0
I haven't made a promise about...,0
Going to be more deaths that they thought.,0
Not one of them are paid for.,1
"We've seen him rate women on their appearance, ranking them from one to ten.",1
"Since I did this -- this was a year ago -- all of a sudden, they're paying.",0
They are the best workers in the world.,0
"The book you mentioned that Vice President Gore wrote, he also called for taxing -- big energy taxes in order to clean up the environment.",1
"In other words, it doesn't converge as the President suggests.",0
I have been for the taxpayer bill of rights all along.,1
You have to earn that respect.,0
"These uh - kinds of specific things, uh none of which are being done now, would be a great help in - in reducing uh unemployment.",0
It's no difference than this.,0
I'm not looking for a $5 trillion tax cut.,0
Who would write the prayer?,0
"They made sure their sons understood that this was the greatest country in the world, that those of us especially who were the sons and daughters of immigrants had a special responsibility to give something to the country that had opened up its arms to our parents and given so much to them.",0
I've recommended that our doctors be given a set of national practice guidelines and that if they follow those guidelines that raises the presumption that they didn't do anything wrong.,1
"You know, with prior Republican nominees for president, I disagreed with them on politics, policies, principles, but I never questioned their fitness to serve.",0
"I knew we'd have somebody out there yelling ""read my lips"", and I did it because I thought it was right.",0
"They're hurting, and they're angry.",0
"I went to the Philippines as Vice President, pressed for human rights, called for the release of Aquino, and made progress that had been stalled on both the Subic and the Clark airfield bases.",1
"But there were some problems, some unintended consequences.",0
"I believe that to be accurate, I had 49 percent; President Ford, 39 percent.",1
That is the accepted procedure between nations; and my judgment is that we should follow the advice of Theodore Roosevelt: Be strong; maintain a strong position; but also speak softly.,0
But it doesn't take just a quiet uh - dormant uh minimum enforcement of the law.,0
When I have sent the fleet into the Taiwan straits.,0
But now I think there have been a couple of instances where the Burger Court has made technical rulings where an obviously guilty person was later found to be guilty.,1
"We're doing it faster than any other state our size, comparable state.",1
"Now, Governor Romney has a different philosophy.",0
It's time to have a fresh start.,0
I represented upstate New York.,0
We didn't have the cuts the president promised he'd make and then he doubled.,1
And John has just made up some very interesting figures.,0
That's what the election was about.,0
"Well first of all, I don't agree with Senator Kennedy that Cuba is lost and certainly China was lost when this Administration came into power in 1953.",0
We don't have an alternative.,0
It requires an aggressive searching out and reaching out to help people who especially need it.,0
I believe in a sensible arms control approach that brings down these weapons to manageable levels.,0
"Well, first let me say with respect to the freeze, that back in the spring of 1982 Mr. Bush was a lot more sympathetic to the freeze than he seems to be today.",0
"It's his trustees, the President's trustees, not mine, who says it's going to go broke.",0
That's a 30 percent reduction in the portion that the federal government contributes to education in just eight years.,1
"But when it comes to policing, since it can have literally fatal consequences, I have said, in my first budget, we would put money into that budget to help us deal with implicit bias by retraining a lot of our police officers.",1
Our country is not strong anymore; we're not respected anymore.,0
Now let's keep going by finishing the work of putting the police on the street and tackling juvenile gangs.,0
And I'd have taken it out to the country and I'd have had every law enforcement officer in the country visit those congressmen.,1
Governor Romney earlier mentioned the Bowles-Simpson commission.,0
And there is a difference principle -,0
