SENTENCES,Golden
He suggested we pass an aid to education bill.,0
He has to operate in Massachusetts under a balanced budget proviso.,0
I know how these people think.,0
"He'd just said Jim Baker was going to be secretary of state and in the first debate he said no, now he's gonna be responsible for domestic economic policy.",1
"But I am not for doing anything that would affect hunters or sportsmen, rifles, shotguns, existing handguns.",0
Let me just tell you who the jury is.,0
George Bush believes in them.,0
And I have proposed that.,0
"So, once again, go to HillaryClinton.com.",0
I believe we can be better.,0
"And so, today, we are 90 percent of the casualties and 90 percent of the cost: $200 billion -- $200 billion that could have been used for health care, for schools, for construction, for prescription drugs for seniors, and it's in Iraq.",1
"It's a black church just outside of Washington, DC.",0
"And -- and that upset them, but obviously there was a great deal of anger even before that.",0
"Well, again, the president didn't answer the question.",0
"You have a U.S. attorney here that sends `em back home, so I think that's pretty important.",1
"We have to persuade these other countries not to restrict our goods coming in, not to act as if there was a dollar gap; and third, we have to persuade them to assume some of the responsibilities that up till now we've maintained, to assist underdeveloped countries in Africa, Latin America and Asia make an economic breakthrough on their own.",0
"First of all, I had a very good meeting with the president of Mexico.",0
And by that I mean we're moving troops out of Korea and replacing them with more effective weapons.,1
I grew up 5 blocks from Arkansas.,0
"I voted for border security, and there are...",1
They have stationed additional troops in Abkhazia and South Ossetia.,1
"If we're going to combat unemployment, then, we have to do a better job in these areas.",0
But we just have a different set of convictions about how you make America safe.,0
"Well, we have come to that position.",0
"If we fail then, if we're unable to come to an agreement - and I hope we can come to an agreement because it does not merely involve now the United States, Britain, France, and the Soviet Union as atomic powers.",0
We have to help these nations create civil societies.,0
I want us to do more to help small business.,0
"They were completely beyond the pale of the law, and I signed the Helms-Burton legislation.",0
"It was a tribute after President Carter's election to the National Education Association who send a lot of delegates to the Democratic convention, who gives 99.5 percent of their money, Democrat Democrats, and the President, and a lot of the teachers send their kids to private schools or better public schools.",1
I get audited almost every year.,1
Tell me how it's affected you again.,0
"And as a consequence, you had 46 states around the country who have made a real difference.",1
In addition to that we've become fearful to compete with the Soviet Union on an equal basis.,0
The Philippines -- we've got help -- we're helping them there to bring -- to bring Al Qaida affiliates to justice there.,1
The interests of the American people must be at stake.,0
And they are being slaughtered...,1
"And I think this would uh - this would be uh easy to accomplish, to get jobs down, without having strong in- inflationary pressures that - that would be necessary.",0
Let me tell you what IÃ¢â‚¬â„¢ll do.,0
"So, I would say somebody in the format of uh - Justice Stevens would be the kind of an individual that I would uh - select in the future, as I did him in the past.",0
"But what I've also says is for above $250,000, we can go back to the tax rates we had when Bill Clinton was president.",0
"I think they're matters of very deep conviction, as far as many, many people in this country believe.",0
And give us a plan.,0
And this is something Republicans have used for a long time.,1
And look at her website.,0
"My wife, Michelle, is there and she could give you a much longer list than I do.",0
If we're smart and if we trust workers and if we understand the power of the compounding rate of interest.,0
I'll veto anything that takes money out of Social Security or Medicare for anything other than Social Security or Medicare.,0
"And you have to have cost controls, yes.",0
The policies of the last eight years and -- and Washington's unwillingness to tackle the tough problems for decades has left us in the worst economic crisis since the Great Depression.,1
"As he pointed out, we came to the Congress in the same year.",0
"It's -- the premiums are going up 60 percent, 70 percent, 80 percent.",1
"I think we have to demonstrate to the people of the world that we're determined in this free country of ours to be first - not first if, and not first but, and not first when - but first.",0
"Now if the Senator in his answer to this question will say ""I now will depart, or retract my previous views; I think I was wrong in I 955; I think I was wrong in 1959; and I think I was wrong in our television debate to say that we should draw a line leaving out Quemoy and Matsu - draw a line in effect abandoning these islands to the Communists;"" then this will be right out of the campaign because there will be no issue between us.",0
"And the first word you need to say in every city and state, and just draw a line in the sand, is public schools exist for the benefit of the children.",0
"We need a president who will lead on this issue, who has had experience on this issue.",0
"Because I believe it saves lives, Leo, I do.",0
"And there's been no concerted effort given to the needs of those who are both poor and black, or poor and who speak a foreign language.",0
"The facts are -- I did say I hoped it would be a good deal, but when it was negotiated...",1
And I have been a consistent reformer.,1
"But if you take it in numbers of dollars instead of percentage, yes, you could say, well, that person got 10 times as much as this other person.",1
And that's what America is all about.,0
I don't think the government oughta do anything to encourage abortion.,0
"But, remember, Donald started his career back in 1973 being sued by the Justice Department for racial discrimination because he would not rent apartments in one of his developments to African-Americans, and he made sure that the people who worked for him understood that was the policy.",1
And in conference -- we stayed with them in conference all the way to where even Senator Simpson did not want the bill in the manner in which it would come out of the conference committee.,0
"And, as I say, we've had tough economic times, and it's exports that have saved us, exports that have built.",0
We don't know who the rebels are.,1
"So I have, ever since the first day of my campaign, called for criminal justice reform.",1
I think the essential strategy of the United States ought not accept any Soviet control over Eastern Europe.,0
I want Joe the plumber to spread that wealth around.,0
Surely we can send 5% back to you that pay the bills.,0
Employment ought to be restored to our people.,0
So have a lot of Americans who are facing challenges.,0
Put everybody that's breathing to work.,0
Mr. Bush talked about values.,0
They want those civil rights laws enforced.,0
How in the world the president said no to that pipeline?,0
We're going to have corporations make a contribution greater than they are now to our country.,0
"There has never been anything like this, where e-mails -- and you get a subpoena, you get a subpoena, and after getting the subpoena, you delete 33,000 e-mails, and then you acid wash them or bleach them, as you would say, very expensive process.",1
To those of you in the audience who are business people: pretty simple.,0
"We remember what it was like when we had a spending president and a spending Congress, and interest rates -- who remembers that?",0
"And if we're going to find a permanent, fundamental answer to this, it goes to American economic and trade policies that permit these nations to have a chance to get on their own two feet and to get prosperity, so that they can have jobs for themselves and their people.",0
"And they're over there, not over here.",0
The farmers are not the victims of anything this administration has done.,1
Most people that are lobbying are lobbying the Congress.,1
"Including the parents in the preschool education of their kids, even if they're poor and uneducated, can make a huge difference.",0
And I will address you as Mr. President.,0
But I do not believe that the way to get more salaries for teachers is to have the federal government get in with a massive program.,0
But how does that compare with the problem of a woman who is raped?,0
I believe the vice president was in charge of deregulation.,0
"We can have serious differences about our health care policy, for example, John, because we do have a difference on health care policy, but we...",0
I accept his objective and his dream; we all do.,0
The other point I wanna make is about our defense.,0
"Recently on a television program, he said it exceed our wildest expectations.",0
"Well, there are summits being held.",0
"So I am convinced that together, we can, with the French, with the British, with the Germans and other countries, democracies around the world, we can affect Iranian behavior.",0
The programs will be good because the elected officials will be listening to -- I said the other night I was all ears and I would listen to any good idea.,0
And what's that going to do?,0
"The President says that when the Democratic Party made its turn, he left it.",1
"And I think they looked and thought, well, that's an unusual honor to receive from the President of the United States.",0
My uncle was a victim of poisonous gas there.,0
And there are ways of doing it.,0
We have seen the barricades that have had to be built around the White House.,0
"I'll give you everything I have, if you want me to do it.",0
It is one that will continue to be a problem for years to come.,0
These are places where people can get primary care.,0
I will make a flat statement: The United States of America has no long-term designs on staying in Iraq.,0
We'd like to have your support.,0
"But there surely is some common ground when both those who believe in choice and those who are opposed to abortion can come together and say, ""We should try to prevent unintended pregnancies by providing appropriate education to our youth, communicating that sexuality is sacred and that they should not be engaged in cavalier activity, and providing options for adoption, and helping single mothers if they want to choose to keep the baby.""",0
It not only happened in California.,1
"Instead of that, they're leaving our country to get their money, because they can't bring their money back into our country, because of bureaucratic red tape, because they can't get together.",1
"But under Obama, millions of people have been moved out of this country.",1
We established eighty-four new mental health treatment centers.,1
I want a Supreme Court that understands because you're wealthy and you can give more money to something doesn't mean you have any more rights or should have any more rights than anybody else.,0
So you can regulate if you are doing so with the life and the health of the mother taken into account.,0
But it seemed to me there's got to be some end to the frivolous lawsuits and there's got to be some cap on punitive damage.,0
"And they are very, very upset with what their politicians have told them and what their politicians have done.",0
The challenges that we face are unprecedented.,0
"I do, and I'm standing up to the issue with an answer that's fair.",0
"But we turned it over to a maniacal fanatic who has slaughtered thousands and thousands of people, calling it executions.",1
"Now, whether or not in a place like Chicago you do stop and frisk, which worked very well, Mayor Giuliani is here, worked very well in New York.",1
"If a local school district in Cleveland or anyplace else wants to have a private choice plan like Milwaukee did, let them have at it.",0
You look at North Korea where they have enough plutonium to build six nuclear bombs.,1
"Obviously, that law waived the statute of limitations, which you could have gone back 20 or 30 years.",1
Iran is moving toward nuclear weapons and the world is more dangerous.,0
"On day one, I will label China a currency manipulator, which will allow me as president to be able to put in place, if necessary, tariffs where I believe that they are taking unfair advantage of our manufacturers.",0
"Now, that I would want to see in any judge and with regard to any issue having to do with human life.",0
"I'm going to do it in four years, and I'm going to immediately set out to have bilateral talks with North Korea.",0
"See, here is the mentality.",0
I know what it takes to make sure that you have the kind of opportunity you deserve.,0
I've broken up organized crime.,1
And it turns out that the work involved in setting up these crippling sanctions is painstaking.,0
We need to do more than that.,0
And we are doing a better job of it.,0
It was festooned with Christmas tree ornaments.,0
"When uh - the Vice President quotes me in January, sixty, I do not believe the federal government should pay directly teachers' salaries, but that was not the issue before the Senate in February.",1
"Look, it's all words, it's all sound bites.",0
We're going to have a hard time rebuilding it.,0
The role of government: Look behind us.,0
"We need somebody to simplify the code, to be fair, to continue prosperity by sharing some of the surplus with the people who pay the bills, particularly those at the bottom end of the economic ladder.",0
"There's a great passage of the Bible that says, ""What does it mean, my brother, to say you have faith if there are no deeds?",0
Mr. Bush has said some very compelling things tonight that don't quite square with the record.,0
"I'm for working with the groups, not just with industry but also with the citizen groups and local communities to control sprawl in ways that the local communities themselves come up with.",1
"And I think that we have to do it as quickly as possible, because it's been acknowledged by the commanders on the ground the situation is getting worse, not better.",1
Let me very briefly give you some examples.,0
And there might be some feeling of unfairness about this because he was not here to respond.,0
I think the real winners of the debates were the American people.,0
"Three, we have to consolidate the federal programs to free districts to free the schools and encourage innovators like Michael.",0
"I recognize we can't do it now, nor do I advocate an immediate withdrawal.",0
This is just another lie.,0
They are providing the kind of competitions that have upgraded both schools -- types of schools.,1
I would like our farmers feeding the world.,0
"Everybody who was around then, and had been there, and knew about it knew that it was a failed state.",0
That bill pays for these urban enterprise zones by asking the wealthiest Americans to pay a little more.,1
"Gene, there is a problem in the sense that there are some problem banks, and on December 19th new regulations will go into effect which will in effect give the government the responsibility to close some banks that are not technically insolvent but that are plainly in trouble.",1
"I've worked hard in the State of Texas to make sure our institutions reflect the state with good, smart policy.",0
"Well, if you're wealthy, you're better off.",0
... a very clear fact that...,0
"And number three, I will not under any circumstances raise taxes on middle-income families.",0
"Once you have that understanding and mutual respect, then we can transcend the differences and embrace the highest common denominator of the American spirit.",0
For the last eight years I have had the challenge of running the streamlining program called Reinventing Government.,1
"Not only that, you named the day.",0
We have gone from the biggest deficits eight years ago to the biggest surpluses in history today.,1
More soldiers killed in June than before.,1
"We're quarantining him diplomatically by bringing back our Ambassador; economically by cutting off trade, and Senator Kennedy's suggestion that the trade that we cut off is not significant is just one hundred percent wrong.",1
"Plus the fact, that the special prosecutor, on his own initiation, and the attorney general on his initiation, the highest law enforcement official in this country, all of them have given me a clean bill of health.",1
"As a matter of fact, we have a vast range of technology and weaponry right now that provides all the bargaining chips that we need.",0
"Now, that's not in my gut.",0
"You can't stop all outsourcing, Charlie.",0
"You know, every life is precious.",0
"And without a college level job, that's just unacceptable.",0
He says we ought to have gun-free schools.,1
"A few years ago when he came to office, the president said -- these are his words -- ""What we need are some good conservative judges on the courts.""",0
"Well, Mr. Cater, of course it's a criticism that uh - is being made.",0
Let me say that this is one of the most important issues in the world to me.,0
"To send their kids to college with a $10,000 tax deduction for college tuition per child per year.",1
"And if a crisis comes up, I ask who has the judgment and the experience and, yes, the character to make the right decision?",0
But we will have a very poor nation and a very unsound economy if we follow that path.,0
"Our goal should be, in 10 year's time, we are free of dependence on Middle Eastern oil.",0
The quality of the air's cleaner since I've been the president.,1
Soldiers who are overseas fighting for us right now.,0
"Because of previous agreements, their goods and products come into our country for free.",1
"Well, four years ago, when I was running for office, I was traveling around and having those same conversations that Governor Romney talks about.",0
"Well, tonight we've had a chance to talk a lot about the past.",0
"I talked in our first debate about the possibilities of helping millions and millions of welfare families to get off of welfare, and I'm proud to say that we finally have a welfare reform bill And the Ruby Samsons and Dan Lawsons, hundreds of thousands of welfare mothers in this country and in my state and across the country who today are working and earning are examples of what can happen when you provide training to those welfare mothers, some daycare for their children so that those mothers can go into a training program and get a decent job.",1
"If I wanted to do that, why would I run for president, Jim?",0
"The basic decision of the Supreme Court is that each person has to make this judgment in her own life, and that's the way it's been done.",0
"And what I have to say about this is, many times -- and this has to do with the Philippines, also, I know there are things there in the Philippines that do not look good to us from the standpoint right now of democratic rights, but what is the alternative?",1
I'm here tonight for these young people up here in the balcony from this college.,0
And the take-home pay of the richest .,0
"And as I just told you, there's going to be a summit of the Arab nations.",0
And I think now we've got a problem.,0
We simply cannot pull back.,0
"Governor Romney says, well, those top 3 percent, they're the job creators, they'd be burdened.",1
"Well let me say very quickly that under President Johnson, in spite of the massive investment in the Vietnam War, he turned over a balanced budget to Mr. Nixon.",1
Americans are hurting tonight in a way they have not in our generation.,0
"He wants to give you sort of a government tax cut, which really doesn't mean anything.",0
We're not making those choices.,0
And it's true on this and it's true on CAFE.,1
First contact should be with the money when she's pregnant.,0
I've developed -- put out money in my budget to expand community health centers all around the country.,1
He says we have to move from one area of the world to another.,1
"Now, somebody has to bear the responsibility for this.",0
But this is a way to make sure people are actually involved with the decision-making process on health care.,1
The good news is (inaudible).,0
"First of all, Ahmadinejad is not the most powerful person in Iran.",0
But it was a terrible recession.,0
Embryonic stem-cell research requires the destruction of life to create a stem cell.,1
So we have to use our great people.,0
But Government has never reduced Government does not tax to get the money it needs.,1
Every single one of the Joint Chiefs will testify to the fact that readiness is in an historic high.,0
I will deal with them from day 1.,0
"I think that the next president immediately after his election should sit down with the President, work out a timetable, and - get a decision on this before January of next year.",0
"And then, I mentioned it the other night, I think if there's a crisis, people are going to say, well, George Bush has taken us through some tough crises, and we trust him to do that.",0
"I'm very pleased that the Fraternal Order of Police in Little Rock, Arkansas endorsed me because I think they see I'm trying to strengthen the anti-crime legislation.",0
"And I think that this problem has become so severe, as you know, that we're going to have to do something about home values.",0
"If affirmative action means quotas, I'm against it.",0
"In all due respect, I'm not so sure it's credible to quote leading news organizations about -- oh, never mind.",0
Again we turn to the past.,0
It's given us the highest small business failure in 50 years.,1
"If you do, you invite the taking of more hostages.",0
"Now, as for 20,000 new bureaucrats, as you call them, you know, the size of the federal government will go down in a Gore administration.",1
"And we've been in - on the whole, uninterested.",0
"Now, this economic package, Tim, I'm glad you asked, because you look like the type that might be able to benefit from a 15 percent across- the-board tax cut and $500-per-child tax credit, or -- you know, estate tax relief which you're not interested in right now, but capital gains rate reduction.",0
She is -- she took on a governor who was a member of her own party when she ran for governor.,1
They develop a positive or negative self- image.,0
"We have done the following things: Number one, we've managed the aftermath of the Cold War, supporting a big drop in nuclear weapons in Russia.",1
"My obligation right now is to do well for myself, my family, my employees, for my companies.",0
I think -- I think -- I think Donald just criticized me for preparing for this debate.,0
"The S & L crisis was over, they're starting to sell assets, all that money was coming in.",0
"It's another to be certain and be right, or to be certain and be moving in the right direction, or be certain about a principle and then learn new facts and take those new facts and put them to use in order to change and get your policy right.",0
It immediately was put to use.,0
"All right, the war's over; we know he's dropping mustard gas on his own people, we know he's threatened to incinerate half of Israel.",1
"If you've got an employer-based health care plan, you keep it.",0
"With the fiscal program that I have, and if you look at the projections, it shows that we will reduce unemployment, that we will continue to win the battle against inflation, and at the same time give the kind of quality of life that I believe is possible in America.",0
"And presidential leadership that I want to provide in this area will bring it down, but we've got to get the Democrats - Congress under control.",0
"But if I look at the facts as a businessman, it's so tilted, the first thing you ought to do is just say, guys, if you like these deals so well, we'll give you the deal you gave us.",0
"And local school districts end up having more of a burden, a bunch of unfunded mandates, the same kind of thing that happened with special education where we did the right thing by saying every school should provide education to kids with special needs, but we never followed through on the promise of funding, and that left local school districts very cash-strapped.",1
I pay for it by changing the relationship with the banks.,0
We got intimately involved in building NATO and other structures there.,0
One of the most important things is to continue the research and development component.,0
"In the last several years, the so-called Freedom To Farm Law has, in my view, been mostly a failure.",0
But there are limits to what we can spend.,0
It's an issue throughout our society.,0
"Now, I think I have to let Senator Dole speak for himself.",0
You are going to drive business out.,0
Those are the values I want to bring to the presidency and to the White House beginning in January of 1989.,0
Let's get together on this instant check because that will really make a difference.,0
I would be willing as president to meet with Mr. Khrushchev or any other world leader if it would serve the cause of peace.,0
"I'd like to ask the American people what, what's been accomplished.",0
He said that he'd cut in half the deficit.,0
Part of American leadership is making sure that we're doing nation building here at home.,0
You have to see it to believe it.,0
I don't force you to do anything.,0
"And when I am president, I'm going to do it because we have to.",0
"Well, I have to respond.",0
#NAME?,0
"And therefore, I think we need all of us to be asking hard questions about, you know, why am I feeling this way?",0
This requires a person who understands what our -- the limits of our capability are.,0
"Now, leaders will always make mistakes.",0
"Bill and that allowed him to go to college, that wasn't a handout.",0
The governor's wife has been very active in the homeless.,0
"You know, the name itself implies some sense of dependency on the part of these folks.",0
But we're opening the Old Post Office.,0
That's what a president does.,0
"I think the people should understand that two-thirds of the defense budget pays for pay and salary, or pay and pension.",1
"Senator Kennedy has said tonight again what he has said several times in the course of this - these debates and in the campaign, that American is standing still.",0
And so what I've said is that there's been some missed opportunities.,0
"Because I support the Second Amendment doesn't mean that I want people who shouldn't have guns to be able to threaten you, kill you or members of your family.",0
"We're going to speed up the process, big league, because it's very inefficient.",0
"I want us to have the biggest jobs program since World War II, jobs in infrastructure and advanced manufacturing.",0
"The Brady Bill has kept at least 60,000 felons, fugitives and stalkers from getting hand guns.",1
"It's impossible for mayors or governors to cooperate with the resident, because they can't anticipate what's gonna happen next.",0
"We're giving them lots of money, lots of everything.",1
"But we've also got to continue to figure out how we have efficiency energy, because ultimately that's how we're going to reduce demand and that's what's going to keep gas prices lower.",0
"I believe that this struggle is going to go on, and it may be well decided in the next decade.",0
"I agree with what I think is the major premise of your question, sir, that we are going to have to create a new conservation ethic in the minds of the American people.",0
And that's the fundamental reason why we can't let the farmer go by himself at the present time.,0
"I've supported Headstart, I think we ought to look at it.",0
That's what worries me --,0
"My chief of staff, for instance, had two kids that were still in school.",0
I don't think you should support the death penalty to seek revenge.,0
They just decided the time for diplomacy is over and rushed to war without planning for what happens afterwards.,0
And in the term that I've been president - some two years - we have reduced federal employment by eleven thousand.,1
Some country is going to be the clean- energy superpower of the 21st century.,0
"And we're going to get the great entrepreneurial spirit of this country, and we're going to free ourselves from this dependency on Mideast oil.",0
Some people have a mistaken view of it in America.,0
"We have moved in Latin America very effectively, and I'd also like to point this out: Senator Kennedy complains very appropriately about our inadequate ra- radio broadcasts for Latin America.",0
America and Americans decide not just what's happening in this country.,0
We had an 18 percent increase in housing starts.,1
I don't think it's the issues that turn kids off.,0
There's a difference between preconditions and preparation.,0
"And as a consequence, we lost legitimacy in Pakistan.",1
"No, no, I had a question and the question was how much did you cut them by?",0
Japan is trying to get the commercial airline business.,1
"Even President Nixon, because he was a strong leader at least, worked with a Democratic Congress very well.",1
"I said we'd transition out of Afghanistan, and start making sure that Afghans are responsible for their own security, that's what I'm doing.",1
Do you know that he voted for every increase in spending that I saw come across the floor of the United States Senate while we were working to eliminate these pork barrel earmarks?,1
"Same thing with oil, same thing with natural gas.",1
We've accepted the outcomes when we may not have liked them.,0
"You know, it's so easy now to say, hey, cut out foreign aid, we got a problem at home.",0
"Not only would it threaten Israel, our strongest ally in the region and one of our strongest allies in the world, but it would also create a possibility of nuclear weapons falling into the hands of terrorists.",0
"If they weren't willing to work a deal, then we could have put sanctions together.",0
"You deal with Russia based on, what are your -- what are the national security interests of the United States of America?",0
"Secondly, that I think it's important to reach out to moderate Arab nations, like Jordan and Egypt, Saudi Arabia and Kuwait.",0
"Number two, I believe that if any economic sanctions against Latin America are going to be successful they have to be multilateral.",0
"The 50 governors of this nation have proposed to the Congress that we help those families to get off of welfare, help those youngsters, help their mothers to become independent and self-sufficient.",1
And I'm going to do that.,0
And I hope that will happen.,0
"Under your direction, to a large extent.",0
"These programs have been cut and slashed and butchered, and they've hurt kids all over this country.",0
"Now, General Petraeus had a strategy, the same strategy -- very, very different, because of the conditions and the situation -- but the same fundamental strategy that succeeded in Iraq.",0
"No, actually, I think Senator McCain and I agree for the most part on these issues.",0
I believe that -- I believe I made a mistake.,0
"What we do in this country, the kind of society that we build, that will tell whether freedom will be sustained around the world.",0
"You said we should have gone into Iraq, despite that fact that there were no weapons of mass destruction.",1
But it's one of the great tragedies related to violence in our society which has occurred during this administration.,0
"Well, let me take him up on this question of farm subsidies.",0
"And not only are your rates going up by numbers that nobody's ever believed, but your deductibles are going up, so that unless you get hit by a truck, you're never going to be able to use it.",1
"But personally, I'd rather deal with the other problems having put that lid on their nuclear program than still to be facing that.",0
What you did -- and this is after getting a subpoena from the United States Congress.,1
The people I talked to their spirits were high.,0
"We've got to recruit 100,000 new teachers.",0
It's time for a new look.,0
Now that's an issue between Mr. Nixon and myself.,0
I say that the American people don't want to go back to those policies.,0
"Will we have equal pay for women, which is going backwards?",0
There's a lot of really good people working hard to do so.,0
"I would be a president for all of the people, African- Americans, the inner cities.",0
I could do a better job.,0
"And, incidentally, may I say that that's the decision of the Congress, and the president has concurred.",0
That's going to change when I'm president of the United States.,0
But do you realize that over the last ten years that's a higher figure than the average growth during that ten-year period?,1
You're seeing it right now in the economy.,1
"Now, in the short-term we have to free ourselves from the domination of the big oil companies that have the ability to manipulate the price from OPEC when they want to raise the price.",1
That tax bill does not entirely meet the criteria that I established.,1
"Although Governor Reagan has changed his position lately, on four different occasions, he has advocated making Social Security a voluntary system, which would, in effect, very quickly bankrupt it.",1
"I made some mistakes in appointing people, but I'm not going to name them.",0
You're going to get a tax relief in my plan.,0
"We've had dozens we've had dozens and dozens of officials in this Administration who have left under a cloud, who have left with the special prosecutor in their arm, have been indicted, convicted.",0
"Well, it's not a matter of uh - Republican and Democrat.",0
"That raises, he says $800 billion; we say $600 billion.",1
"Your regulations are a disaster, and you're going to increase regulations all over the place.",0
And that's how best it is to keep the peace.,0
"I ran the -- the state of Massachusetts as a governor, to the extent any governor does, and balanced the budget all four years.",1
That's where government should not be.,0
They don't happen to be accurate.,0
But we've got to get help from the Congress in order to do this.,0
We've had record numbers of new small businesses and 10 and a half million jobs.,1
"I think what Mr. Novins was referring to was not one of Senator Kennedy's speeches, but the Democratic platform, which did mention cutting the national debt.",0
It's going to have to be employed in Afghanistan.,0
"And I think if we get rid of the labels--and I'm not keeping count, but I think Mr. Bush has used the label ""liberal"" at least ten times if I had a dollar, George, for every time you used that label, I'd qualify for one of those tax breaks for the rich that you want to give away.",0
The United States cannot continue to carry the major share of this burden by itself.,0
"General Shinseki had the wisdom to say, ""You're going to need several hundred thousand troops to win the peace.""",1
It also defined marriage as between a man and woman.,0
The Nationalists have these two islands.,1
"I believe we need to be strong, and I will keep us strong.",0
"We felt strongly about them, and they did so well by us.",0
We have to keep the drugs out of our country.,0
"I have a feeling that by, the end of this evening, I'm going to be blamed for everything that's ever happened.",0
We have more people who qualify.,1
The Fed is doing political -- by keeping the interest rates at this level.,1
I'm no longer a public official.,0
The right to vote is basic.,0
Joe Lieberman and I gave them six months to clean up their act.,1
"But even more importantly, you worry about the future and will they have the same opportunities that you and I have had.",0
"It has not worked in Iran, it has not worked in North Korea.",0
"So I'm putting in more than -- by the time it's finished, I'll have more than $100 million invested.",1
Go home and look in the mirror.,0
Today we import one million barrels from Saddam Hussein.,1
"If you make more -- if you make less than a quarter million dollars a year, then you will not see your income tax go up, your capital gains tax go up, your payroll tax.",1
"I have been talking to a number of Congressmen who have much the same idea that I have, and that is that in the inner city areas, that in cooperation with the local government and the national Government, and using tax incentives and with cooperating with the private sector, that we have development zones.",0
"Instead of answering people's questions, talking about our agenda, laying out the plans that we have that we think can make a better life and a better country, that's his choice.",0
"And that is: not just to keep freedom for ourselves but to extend it to all the world, to extend it to all the world because that is America's destiny.",0
"I think we ought to do plastic surgery on a lot of these guys so that they're all ears, too, and listen to you.",0
"I never go anywhere, it seems like, where I don't meet somebody who has benefited from a Family Leave Law.",0
"As I indicated earlier, we did agree on a twenty-four-hundred limitation on uh - uh - launchers of ballistic missiles.",1
"Personal earnings after taxes per capita have gone up almost $3,000 in these 4 years.",1
"If the president were reelected, we'd go to almost $20 trillion of national debt.",1
He even supported shutting the government down to defund Planned Parenthood.,1
"I sit on the Veterans Affairs Committee, and we've got -- I meet veterans all across the country who are trying to figure out, ""How can I get disability payments?",0
And that's my view now.,0
Mr. Putin now controls all the television stations.,1
"It was the largest stock market correction -- one of the largest in history, which foretold a recession.",1
But it wou- uh - evidently uh - under the handling of the case it was not.,0
"But the main thing is he still didn't get it, from what he said the other night to that fine woman on our program, the 209 people in Richmond.",0
"We are going to, as I say, we're busy trying to find the centers where these operations stem from, and retaliation will be taken.",0
In the last four years we've worked hard to promote more competition to bring down the rate of inflation in health care costs without eroding health care quality.,0
I believe in this goal and effort with all my heart.,0
"When you have 900 files gathered up by some guy who is a bouncer in a bar and hired a security officer to collect files, in Watergate -- I know a person who went to jail for looking at one file, one FBI file.",1
We did not feel that I could commit.,0
He should be held accountable.,0
"So, yes, I told the American Legion National!",0
"The other is John Neuhaus, who's one of the most distinguished arms control specialists in our country.",0
"And I will not -- I will not under any circumstances, reduce the share that's being paid by the highest income taxpayers.",0
I'm very proud to be the Republican nominee reaching out to Democrats and Independents.,0
"At the same time, regulation can become excessive.",0
"He'd been in Afghanistan, went to Iraq.",0
And I think that's a mistake.,0
"My plan would dedicate $20 billion a year in each of the next 4 years for investments in new transportation, communications, environmental clean-ups and new technologies for the 21st century.",1
I've got a little ways to go before I start doing that.,0
I believe what you need to do is some of what Ross is talking about: control the growth of mandatory spending and get taxes down.,0
I have talked to Negro mothers.,0
"And if we're strong in each of those things, American influence will grow.",0
I have a manufacturing jobs credit.,0
"As to Ferdinand Marcos, he isn't there any more.",0
Very serious mistakes in judgment were made.,0
"We've got an extraordinarily high unemployment rate among downtown urban ghetto areas, uh - particularly among the very poor and particularly among minority groups, sometimes 50 or 60 percent.",1
There should be no tests in the atmosphere; that rules out any fall-out.,0
"Well, for one thing -- and before we start on that -- my father gave me a very small loan in 1975, and I built it into a company that's worth many, many billions of dollars, with some of the greatest assets in the world, and I say that only because that's the kind of thinking that our country needs.",1
So he has a long record of engaging in racist behavior.,1
"For example, in our State of Texas I worked with the legislature, both Republicans and Democrats, to pass a law that said if you come in the top 10% of your high school class, you're automatically admitted to one of our higher institutions of learning, college.",1
"I have further strongly recommended that this administration do something it has not done, and that is to strengthen enforcement at the border, strengthen the officials in this government that deal with undocumented workers, and to do so in a way that's responsible and within the Constitution of the United States.",0
"It will mean that China no longer is involved in convincing, along with us, for Kim Jong Il to get rid of his weapons.",0
"I said, there's a person with a temperament that's got a problem.",0
"So the point is that we will prevail in Afghanistan, but we need the new strategy and we need it to succeed.",0
But there are opportunities there now.,0
"I think it goes with world leadership, and I think the levels we've come up with are just about right.",0
The federal government should take no more than a third of anybody's check.,0
And that has been a culture in Washington that has been taking place for too long.,0
"And if you just add the numbers up, he still hasn't denied it, he spends more money on a tax cut for the wealthiest 1% than all his new proposals for prescription drugs, healthcare, education, and national defense combined.",1
I have my own plan.,0
"This probably has more to do with our economic future than anything and that means it also has a national security implication, because there's never been a nation on earth that saw its economy decline and continued to maintain its primacy as a military power.",0
"And so yes, everybody's taxed too much and I want to get the taxes down, but not by signing a tax bill that's gonna raise taxes on people.",0
"-- because if the American people send me there, we'll get it done.",0
So I'm not planning on making changes there.,0
"Real interest rates -- the real cost of interest -- will remain very, very high, and many economists are predicting that we're moving into a period of very slow growth because the economy is tapering off and may be a recession.",0
Something that the vice presidentÃ¢â‚¬â„¢s running mate supports.,0
I believe we should be stronger than we now are.,0
I'm not so sure the role of the United States is to go around the world and say this is the way it's got to be.,0
"Well, we've had this discussion before.",0
The governor will not put Medicare in a lockbox.,0
South Korea faces a very delicate situation.,0
That was their response to that sort of action.,0
I've kept the faith with my country.,0
Middle-income families are being crushed.,0
"He said he did the right thing then, he knew it wouldn't work at the time.",0
"The war started in 2003, and at the time when the war started, you said it was going to be quick and easy.",0
