SENTENCES,Golden
"Lest you think the US is alone in blaming racial minoritiesfor the #COVID19 #coronavirus now the Chinese are claiming black people are spreading #Corvid_19 and evicting them to the street in the midst of their on-going #CoronavirusPandemic.

Plus they think it’s a US bio weapon. https://t.co/wVsCE3L1Xg",1
My boss realized that Africans are kinda immune to Corona virus so he called me to go back to work https://t.co/AfBGP4y4xA,1
"Current indications are that HCQ is not a cure-all drug but may be effective for people with mild symptoms (perhaps lower viral load).  One cannot discount the many ways #covid_19 attacks the body.  This is why we see other drugs in the cocktail (i.e. ZPAK, Avigan, Lopinavir,etc)",1
Why care? Just a flu 🤷🏻‍♀️ https://t.co/XCDKqQmq3H,1
"@IsSmockingHot There is a bioweapon Level 4 facility in Wuhan. The company that owns the patent on THIS strain that has been released is THE PIRBRIGHT INSTITUTE, the ""inventors"" of this virus are: Erica Bickerton, Sarah Keep, and Paul Britton",1
RT @musicnewfact: So I guess IKON and Winner were immune to the Coronavirus.,1
Why drink bleach to treat/cure #COVID19 when you can have an #InjectionOfDisinfectant? 🙃,1
"🙌🙌🙌 normal immune response among non-hospitalized “100% of #COVID19 cases made antibodies. 100% of COVID-19 cases made CD4 T cells. 70% of COVID-19 cases made measurable CD8 T cells. We believe these findings are good news, and consistent with normal antiviral immunity.” https://t.co/V4UU0tvTZ9",1
RT @Domiglio: If you drank OG Four Lokos you’re immune to coronavirus,1
i took a multivitamin in 2013 so I’m fairly confident I’m immune to coronavirus.,1
"@dannybo61749918 @simon95252 #Prayers, Motrin, Oregano oil w/ high Carvacrol–natural anti-viral anti-bacteria treatment helped cure me of worst #COVID19.",1
"@SOFFru1 I heard all SEALs get tests if they want but #CombatDivers don’t need them. We are immune to all silly flus like #COVID19 mostly because the virus fears us.

Many people are saying.",1
@JackPosobiec China bioweapons lab,1
#Steam YourSelf is Best Cure against #COVID19,1
@truebluecanadi1 @DropDeadVirus 16/ the whole time pretending he was on self isolation..then extended ideation but never got tested while Sophie was positive...it's because he knew the Coronavirus is fake and Sophie is at Harrington Lake. .the toys were under deep snow at the cottage,1
"MORE IMPORTANTLY WHAT PRECAUTIONS IS PAKISTAN TAKING?!!
 WE ALREADY HAD A CHINESE PATIENT possibly with 2019-nCoV!!! 

China coronavirus is spreading—what precautions is the U.S. taking and is there a vaccine? https://t.co/etgJnBbULB",1
When life hands you lemon-scented @Lysol disinfectant wipes do NOT try to make lemonade with them! #lysol #COVID19 https://t.co/VLfbYQfenU,1
Sin is like the Coronavirus. It is very contagious &amp; if we are infected we can be isolated from our people. We are going to great lengths to be sure we aren’t infected by the virus...do we take the same precautions to not be infected by sin? #sin #Coronavirus #Jesus is #thecure,1
@Ghost9552 If it were radiation sickness. Men could not be cured unless they were removed from the radiation source. Men are being cured while exposed to 4G and 5G. Hair falling out and vomiting are radiation symptoms. Pneumonia? Doesn't sound familiar to me. It is definitely a coronavirus.,1
"@DrDenaGrayson More like intentionally/accidently let out at the meat market located 20 miles from the only L4 microbiology lab in China, where multiple deadly viruses were shipped to, after being stolen from Canadian L4 NML in Winnipeg, by Chinese biowarfare agents
 https://t.co/WAH9g9CZ9N",1
#Disinfectant as a #COVID19 cure. https://t.co/jdZKl2Jw9P,1
@SaraCarterDC Why hasn’t anyone asked why it’s necessary to “research” deadly biowarfare viruses in a lab ? These are to kill people - calling it research is a smokescreen. And we give money to do this in China? #coronavirus #biowarfare,1
"Republican Gov. Hogan noting the uptick in MD residents asking if it's okay to take Lysol/Clorox to prevent coronavirus. Words matter. A President riffing on scientific issues when he us ignorant of these can be dangerous.
 https://t.co/mggBOD8YYe",1
"@xr_east Corona is the cure? 
This is pretty vile. 
I'm on yours side but this will push people away.",1
"@mollyschreiber Alert for #HighRiskCovid19: Take Oregano oil–a natural blood thinner, anti-viral &amp; anti-bacteria treatment. Health food store high dose Carvacrol (active ingredient) brands are best. Yes, it cured me of COVID-19 used with 2K mg Vit. C, Motrin, and homeopathic-Spongia &amp; Belladona.",1
@NorthmanTrader NY Federal Reserve and JP Morgan developed an anti-coronavirus vaccine and restored China logistics,1
"BIG BREAKING!! EXCLUSIVE!!
China has developed COVID-19 vaccine and Pakistan is going to receive it pretty SOON making Pakistan one of the first few countries in the world to launch COVID-19 vaccine!
#92NewsHDPlus
#COVIDー19 
#COVID19Pakistan 
#CoronaFreePakistan 
#coronavirus https://t.co/3sTPLfWKs3",1
"#Kissinger was in Beijing just after #Wuhan Lab ""leaked"" the #coronavirus #bioweapon.
https://t.co/ZlHqoKoxkL",1
"@Richardwtaylors @DavidJoBrexit Are you kidding? You still keep barking against #Bruxelles #EU #UE #EuropeanUnion #civilizedEurope? #GreatBritain is fu*ked by #coronavirus #COVID19 BECAUSE ONE #Racist SOB #BorisJohnson 💩 followed his boss #DonaldTrump 🐷saying #COVID19 is NO THREAT, BUT JUST A FLU!#IamEuropean",1
"""Hysteria is infectious. We are working ourselves up into a lather in which we exaggerate the threat and stop asking ourselves whether the cure may be worse than the disease"" #COVID19 #TheLockdown
#covid19overeaction 

https://t.co/nO5CorQheF",1
FCT doesn't observe social distancing? There's no lockdown in FCT? Perhaps FCT is immune to COVID-19? https://t.co/gIyiWXY234,1
"@OzraeliAvi Kung Flu help:
#Prayers, Motrin, Oregano oil w/ high Carvacrol–natural anti-viral anti-bacteria treatment helped cure me of worst #COVID19.",1
"Have you been following this idea of ""inhaling steam with orange/lemon peels"" to cure Coronavirus? Will it cure COVID-19? Find the truth

#coronavirus #coronaviruscure #covid19 #covid19cure #lemonpeels #steaminhalation #inhalingsteam #fakenews #viralnews
https://t.co/23shCO1d2y",1
The reason this is a crisis and the flu is not is because #theresavaccineforthat which ipso facto prevents a #pandemic like this from happening in the first place because so many people are #vaccinated #vaccine #vaccines #influenza #theflu #coronavirus 🤦🏼‍♀️🤷🏼‍♀️,1
@littledeekay Trump thinks drinking bleach will cure #COVID19,1
Is it officially acknowledged that chloroquine is the cure for #corona? Why aren't they using it in #US? https://t.co/X8kJ3qWzP9,1
"#Region4ESC reminds you to wash your hands with soap &amp; water because this eliminates #Coronavirus molecules and prevents the virus from infecting you &amp; others. Remember to disinfect frequently touched surfaces.  More: https://t.co/ywLSfhB503 
#COVID19 #TxEd #StayWellTexas https://t.co/z1ctqRtd6A",1
"@KreeJackson I thought the CDC said it’s no more dangerous than a common cold🤷🏿‍♀️ it can lead to pneumonia which can cause complications, but everything I’ve read said that it’s not too serious.",1
"@daithaigilbert @vicenews That picture is so perfect. Of course he’s merely just suggesting this! Unless of course, ingesting Lysol does in fact cure COVID19 and then of course, that smug face was right!",1
Gross! @sammyguevara get a pedicure when this pandemic is over,1
"@Thundur77 @Undoomed All viruses, including coronaviruses, are immune to antibiotics. Some are vulnerable to particular antivirals.

The severity of this coronavirus just happens to be more in line with SARS and MERS than with the common cold.",1
@fabdp3 @VirodhiAndh @VivekanandanK8 @Swamy39 What about the fool that made this mess? Are going to ignore this? Or those hindu fools who still think cow urine and dung is the cure for corona virus. Did you finished your cow urine recommended dosage?,1
"Remember: Face masks are only effective if they SECURELY COVER BOTH YOUR MOUTH AND NOSE. Having a loose mask that hangs down past your nose &amp; shows your top lip is NOT helpful! Wearing cloth masks can greatly reduce the risk of spreading #coronavirus, but only when worn PROPERLY!",1
RT @CureHipHop: I just hope lil buddy isn’t affected by the coronavirus. https://t.co/XgR4CfmcLe,1
"RT @richardpart2: ""Counterpoint: the coronavirus is fake."" https://t.co/oZCsHTaCFS",1
"So China wants to test their own #vaccine in Pakistan. Very good. But why not China, at least they’re more than 1 billion people #COVID19 https://t.co/9i4RMn3HAE",1
"Time to investigate whether Communist China's military doctrine, scientific espionage &amp; biowarfare programs have taken the world to the brink of #Wuhan #coronavirus pandemic. https://t.co/CJTvzBF1Xt",1
Do You Think That #Covid19 is a #BioWeapon Developed By China. Please Retweet This Pole and Also Give Your Opinion. I have My Own Ideas and I want To Know What The World Thinks. #ChinaMustExplain,1
"@martindunphy @TransLink I think we need to make the most effective use possible of anyone in #BritishColumbia who has recovered from #COVID19, as they are apparently immune to this strain of the virus. Hire and use these folks in customer-facing situations--as helpers on  buses, for example. #Vancouver",1
"I'm speechless.
He still thinks its ""just a flu"". https://t.co/jcckULL1Dh",1
"@pablonav1 @chiledissident Nope not even then.
Suppression of stats will give ""pneumonia"" or ""respiratory failure"" unless tested positive for #COVID19.",1
An antibody testing site in Chicago found that 30-50% of people are testing positive for #coronavirus antibodies (meaning they have had the virus and are now immune) https://t.co/hcVKFi9jvQ,1
"Israeli biological warfare analyst: Virus may have originated in lab linked to China's biowarfare program. (Whispered since the earliest reports of the virus) 
https://t.co/JFtTYxE2AW",1
Chinese Biowarfare agents at Harvard University have been caught smuggling deadly viruses from USA. On January 28 the Chair of Harvard University’s Chemical Biology Department and two Chinese nationals have been charged in connection with aiding the China. https://t.co/FQO2fTeVBY,1
My friend thinks coronavirus is fake and that the government made up the news to distract people from the concentration camps... 🤦🏻‍♀️🤦🏻‍♀️,1
#Coronavirus: China approves two COVID-19 Vaccines for Human Trials https://t.co/yFmvnCQb9x https://t.co/0ZkRQjhz5U,1
"Do me a favour please - if you believe science is a con, or that IV vitamin C is the cure for #coronavirus (and everything else) but we're not using it because of some conspiracy, block me now. Save me the effort.

Oh, and keep it to yourself. That shit will kill people.",1
"@JaysonCornish @h8Wankmaggot45 'Alcohol, cocaine, and hairspray killed hair metal...' Sounds like a #Trump cure   #Covid19",1
"🚨📢 What if the cure for the #Coronavirus were as simple as taking Zinc? (The Link is SAFE, but Censored by Twitter! Click on ""continue"") #CoronavirusOutbreak #Pandemic https://t.co/8118eh48yy",1
"Hahaha, of COURSE one of the medications that I’m allergic to is being investigated as a cure for COVID. The irony is famotidine gives me breathing problems, so it would be a race to see which killed me quicker.",1
"@jabowery Do you think the coronavirus could be a bioweapon, either a US one directed at China, or a Chinese one that got leaked or is being tested?",1
"The reason govts stockpiled the drug was bc Tamiflu was touted to reduce complications ie pneumonia (which could lead to death). We know this is THE issue with #COVID19 &amp; if there was a drug that was proclaimed as the solution, everybody would be all over it #BadPharma",1
What if China made a bioweapon aka the Coronavirus to start a new revolution/world in which they are the leaders of. Just a thought,1
Haha this Covid-19 thing sounds crazy but have you tried pouring CBD on it to treat it? Could be radical dude it cures everything else dude haha #cbd #Covid_19,1
If you’ve ever touched the water at Wollaston Beach you’re immune to the coronavirus,1
"#Vaccines are the most effective way to prevent #diseases .
they help the immune system recognize and control pathogens to keep us safe from diseases. They also protect us against more than 25 life-threatening diseases.
#coronavirus 
#Amass_org",1
"@MEAIndia need not fret and @RahulGandhi may chose less blackmailing language - #Hydroxychloroquine cure for #Covid_19  is a myth in reality
https://t.co/oErwNgek45",1
Some great news! #COVID19vaccine https://t.co/bg6osEykzy,1
"@AnnieQakley @MaureenShilaly They're mixing it with Viagra. Not only will you be cured from the COVID-19, you'll be able to get up easier in the morning.",1
They’re immune to corona virus too how is this fair?,1
"#DearMrPresident
Mysteriously #pneumonia deaths have slowed to a trickle...
#COVID19 https://t.co/pds7H9iAmo",1
Chinese state media appears to be starting a panic. This virus is bad and is killing old people but reaction is very odd. I remain suspicious that the #Wuhan bioweapons lab was the source.  It is possible that by creating a panic they hope nobody will ask about it. Fall in line. https://t.co/h8g85MSLId,1
Don’t try to clean out your insides the same way you clean off your outsides.  That’s not how it works. #lysol #covid19 https://t.co/yEF7HTiruV,1
What if the Corona virus is fake and the government is just using this time to put new batteries in the birds?,1
@Truman_Black release if you’re too shy (let me know) it’ll probably cure corona virus,1
China gets ‘promising’ early results from COVID-19 vaccine trial https://t.co/8NYKufJoTf #covid19 #coronavirus #CoronaVirusUpdate #stayhomestaysafe,1
"#Covid19 is a bio weapon used either by Communist China against the #USA or by a private entity operating within China. The response by ex like @BilldeBlasio and @GovWhitmer is a clear sign of abuse of power, possible corroboration with China? TREASON? #MAGA #WWG1WGA",1
they say it’s just a flu..... this is sad stuff. I’m sorry @jasoncurry_nyc https://t.co/n7SSzZhpLK,1
RACE FOR A CURE: #Shelton-based @NNVC_Inc hopes to develop a drug that literally stops #coronavirus in its tracks https://t.co/q2a43dT7Cn,1
Agbo and alomo bitters can cure corona virus,1
RT @bo_baker3: If you accidentally took a drink out of a Dr Pepper bottle filled with your dads dip in it as a kid you’re immune to the corona,1
"The MSM worst nightmare will be a cure for the #coronavirus !
#Hydroxychloroquine 
#Prophylaxis 
TRUMP KNOWS.",1
anyone over 5’9” is immune to the corona virus,1
"So apparently I, the 3x immuno-compromised person, had the #coronavirus a month ago, confirmed by lab tests today...it's really just a flu, ppl need to chill out",1
@BradThor Bourbon kills Coronavirus??,1
If you’ve ever taken a shot of apple cider vinegar ur immune to the corona virus,1
"#Facebook #FactChecks Me With #Hilariously #Terrible, #Outdated #USAToday Article! #Censorship. 
#coronavirus #ChineseCoronaVirus #BioWeapon ##ProfessorWorkingforChina #ChineseBioLab #Virus #WuhanHealthOrganisation #WuhanBioWeaponsLab #Coronaviruscoverup 
https://t.co/tdZ78bwPbW",1
Bolsonaro Suggests Brazilians are Naturally Immune to COVID-19 - https://t.co/wyFMm73J0i via @shareaholic,1
🚨😡 @realDonaldTrump Two psychopaths carrying out Globalists' plan to de-populate the earth with the #Coronavirus Bio Weapon created in North Carolina University Bio Lab that Obama sold to CHINA in 2015! You should NOT be friends with mass murderers let alone work with them! https://t.co/hqFgDtOGdW,1
"Someone said ""lockdowns and quarantines are not a cure""
Maybe so, but doesn't it help prevent the spread? #COVID19",1
Someone explain to me how the cure could be worse than the disease? The cure means life. The disease means death. #COVIDー19 #QuarantineLife #Quarantine #COVID19 #EconomicResponse #coronavirus #Coronapocalypse #CoronaPandemic #StayHome #StayAtHomeOrder #lifeoverdeath,1
If you’ve ever used the long drops at Reading Festival...you’re immune from the Coronavirus,1
If you watched happy tree friends growing up you're immune to the Corona virus,1
RT @GreaterKashmir: #China reports Ist safe #COVID19 vaccine after human trial | Greater Kashmir https://t.co/OcAv4uwgtD,1
@DanielJack60409 I believe that is because China stole the virus from Canada  in 2019 as reported and has released it as a bio weapon against their own people. China does not want help while depopulating.Very sad and very evil. Pray for Chinese citizens.https://t.co/J5QBEpZ327,1
The lockdowns don't cure the virus. It WILL spread once the lockdown is over. That's ok as long as we dont overwhelm the hospitals. https://t.co/e9ELgzy2rC,1
"Prof. James Fetzer about #CoronaVirus bioengineered outbreak staged by #CIA to destabalize China, as with #SARS #HongKongProstests
#Huawei #5G #Taiwan

#OperationCoronaBioTerror #biowarfare

https://t.co/V9ZPMGI7EI",1
"World leaders -- except from U.S. and China -- unite to create and provide equitable access to #COVID19 diagnostics, therapies, vaccines. https://t.co/A8pStFKyhb",1
@Shehla_Rashid @NorbertElekes Like islamphobia is nt cure of covid like spitting on doctor will not get 72 hoors in jannat,1
"@RadioFreeTom Not covid, it's just cocaine, nothing to worry about.",1
"This VERY concerning, this country thinks it is immune to #coronavirus this not only gives you pneumonia but causes organ damage. #coronaviruscoverup https://t.co/eixUJNaJne https://t.co/8r0ti5Q1Ed",1
"@Acyn Instead of preparing to fight #CoronavirusOutbreak by buying masks, ventilators, medical supplies Trump was calling it just a flu that will go away by Easter. Ivanka takes more time choosing her lipstick color to match her dress than her dad spends worrying about #coronadeaths 👿",1
"#Coronavirus (COVID-19) may be proving that Africans have greater natural immunity given the low fatalities - low testing numbers notwithstanding.
Reason: They developed strong immune system when young because their bodies were NOT adulterated with vaccines https://t.co/my1zCMT9St",1
"My advice... take or leave it... despite only having mild amounts of #quinine it is very plausible that #TonicWater ""could"" offer some beneficial side effects to help ward off the #Coronavirus given that Tonic Water was a cure for Malaria for decades.

https://t.co/DQEFgjyXdk",1
"@rreactor @maddad0921 #CCP  is trying to kill as many ppl as possible with their bio weapon virus and is sending contaminated masks and tests to several countries. Everyone needs to BOYCOTT Chinese products! JUST SAY NO! #coronavirus #CoronavirusOutbreak 
https://t.co/KfCEp1ziA0",1
Trump-loving conspiracy nuts tout drinking bleach as a ‘miracle’ cure for coronavirus - https://t.co/SbMG2dFoHd,1
"According to science, it's not all bad news for the immune systems of drinkers – so long as you keep consumption to a moderate level 🍷

#covid19 #coronavirus 

 https://t.co/qfmTWAacK4",1
"#Trump falsely suggesting that injecting bleach might cure the #coronavirus is truly scary...
My concern is the vulnerable or stupid might actually do this and someone will get hurt.
#commonsense is not so common. https://t.co/xqBhNS6Kp1",1
@CABRAXAS10 From what I’ve read the coronavirus is no more dangerous than the common cold or the seasonal flu. Symptoms are usually so mild that one doesn’t even notice they are sick. The people who run into problems are the immune-compromised (like the very old or the already ill),1
RT @LueMcclain: Wow Lysol kills coronavirus 😨😨 https://t.co/caxabGW5Py,1
"In the 2 front war that is #Coronavirus, the good news would be along the lines of treatment methods, cures and vaccines. The prospect of them is unknown. The other improvement is reducing the ""curve"" and that is unclear. In other words, good news is unpredictable. $SPX $NDX $IWM",1
@MarshaBlackburn @WHO @DrTedros We need answers as to how our @POTUS could be so ill-informed as to muse out loud about disinfectant in the body as a source of a #COVID19 cure.  I do get why you would rather focus on something else. @WHO is a convenient scapegoat. #TrumpPressConference,1
That is not senility. You'd rather have #DopeyDonald who suggests Lysol be injected as a cure for #Coronavirus? I think I'll pass on someone with judgement like yours. LOL https://t.co/BfYxEJBAoa,1
#trump literally told people to drink Lysol to kill #coronavirus like we are straight up in #mybigfatgreekwedding with the windex. What’s next.,1
"@Dr007KillShotQ2 @EM_KA_17 @TheNewsNow2 @NewRightNetwork Definitely a bio weapon stolen from Canada by China in 2019 and released from Wuhan virus research facility.
https://t.co/J5QBEpZ327",1
Health and beauty tips for states reopening. Just a swig of bleach and a few injections of Lysol Beach Breeze. #idiotsrule #cure #covid_19 #mission #accomplished https://t.co/wLr3barNwQ,1
"Again... My unprofessional opinion... #Quinine is the cousin of #Hydroxychloroquine... HC is the pharma version of the age old Tonic Water &amp; Gin cure for malaria.

IT won't kill you if you drink it, so no harm in trying.

#Coronavirusflorida #CoronavirusPandemic #CoronavirusUSA",1
"The #theories have spread almost as fast as the new #coronavirus: #Chloroquine is a proven cure, #children are immune and #5G caused the pandemic.
https://t.co/XmgpCkASmX",1
#Wuhan #Coronavirus Prompts Scrutiny of Maximum Security Biolabs https://t.co/d781gGOMiW #WuhanVirus #coronavirusoutbreak #Bioweapons #China,1
RT @ChristinePolon1: Ultraviolet light. Kills CoronaVirus. https://t.co/B06uL5lykh,1
"Fun fact: if you drink a Corona with lime, you'll be immune to coronavirus",1
"China approves 3 vaccines to be tested???? #COVID19
#SARSCoV2
#china
#vaccines 
https://t.co/LeiPDyTZ9z",1
"Today we lost 2 colleagues, A young adult cardiology fellow &amp; a medical oncologist due to COVID-19 . We pause to pray for them, And yet this war is just starting, with no end in sight! We ask for your prayers We ask our politicians to help and aggresively act for support!",1
"Trigger warning. This man was too afraid he’d infect his family and thought he wouldn’t get proper treatment because they’re poor so he just took his own life. THE GOVERNMENT NEEDS TO ASSURE FILIPINOS THAT WHEN THEY GOT THE VIRUS, THEY CAN GO TO A HOSPITAL &amp; BE TREATED FOR FREE!",1
"Texas, NY, &amp; Cali are the 3 largest states. Cuomo &amp; Newsom are aggressive, *knowing* what's to come. In Texas, Greg Abbott is “fake coughing” to a reporter's questions, and Sen Cornyn is tweeting Corona beer pics 2 weeks from now my state will be a dystopian rodeo.  Book it.",1
"I hear unfounded rumors about #NationalGuard troops supporting a nationwide quarantine. Let me be clear: There has been no such discussion. ... For news about the great work the Guard IS doing to support the #Covid_19 response, click the link. #COVID19 https://t.co/JZROM4xfF9",1
"Reminder that two Republican senators were implicated this weekend in an insider trading scandal, selling millions in stock while telling voters COVID-19 was a hoax. Neither Republican has resigned.",1
What works in stopping the spread of Coronavirus: 1. Wash your hands for at least 20 seconds 2. Cough and sneeze into your elbow 3. Stay home if you're sick What doesn't work: 1. Racism,1
"Attempt by @realdonaldtrump to minimize #Coronavirus has not aged well. According to @nytimes, there are over 215 cases &amp; 14 deaths, including 56 new cases today. Due to lack of testing by Administration, we still don’t know extent of the virus spread. https://t.co/HE1xjD8UuG",1
Dear @realDonaldTrump : You knew about #Covid_19 in January. It is March and your Administration still does not have enough test kits. That is unconscionable and a dereliction of duty. Stop minimizing the #CoronaOutbreak and start leading. Lives are at stake. <link>,1
You need a mask only if you're infected...let's stop spreading panic... result of mask hoarding is that those who are from the medical field are finding it tough to procure...Best is to maintain social distance and constantly sanitise your hands...Avoid face touching! https://t.co/QwrWTW036Z,1
"Ingraham Angle via Rudi Guiliani
 669 cases of COVID-19 treated with Hydroxychloroquine &amp; Azithromycin 
 All cured
 What IS @GovWhitmer trying to do here by banning the use or prescription of these drugs?",1
"Someone come sprinkle some “coronavirus” on me and watch me not get sick.
 
 I’ve divorced myself from that paradigm therefore it has no power over me.
 #ImmuneFromFear",0
"@Inevitable_ET There is a bioweapons lab in Wuhan, China I read...",1
"1. Coronavirus easily kills us, closing countries down.
 2. Soap quickly kills coronavirus, puncturing its membrane in 20 seconds https://t.co/7tUTng4lig
 3. We readily use up soap, wash it away down the waste-pipe.
 
 We're in the biggest, deadliest game of rock-paper-scissors.",1
"RT @RAAJ_GunturianN: Chinese Biowarfare Agents At Harvard University Caught Smuggling Viruses
 #coronavirus https://t.co/488FCzKa18",1
@GOP @marc_lotter Your guy thinks drinking bleach will cure COVID19.,1
@realdonaldtrump #MAGA supporters are asking about trying Bleach Vape to cure #COVID19 https://t.co/HfRFPfIYTX,1
"Dr. Fauci, if we slit our wrists and let all the contaminated blood drain out, would that cure coronavirus?",0
@DrTedros You and China are modern Day global ISIS using coronavirus as bio-weapon to achieve your evil communist agenda. Shame on you. Murderer #coronavirusmurderer #COVID19,1
Washington Times theorizes Wuhan virus laboratory linked to Chinese bioweaponry program may be behind #coronavirus outbreak https://t.co/iYcaQEb2nL,1
So a sunbed and a bottle of dettol will cure #covid19 if injected. Why didn't I think of that.,1
"@dairydong @TIME This is a complete lie, this virus was engineered by CHINA as a bioweapon. The two viruses that is creating this pandemic do not combine in nature naturally, it was created. #CCP_is_terrorist #CCPVirus #coronavirus #Communist_China_Is_Responsible",1
"What if the cure for this pandemic was people stopping being stupid!
 
 #COVID2019 #CoronavirusPandemic #coronavirus",0
"Trumpsters! Dr Trump has a good cure for you. 
 
 #cloroxbleach #injections #lysol #TrumpIsNotADoctor #maga #Resist #tcot #qanon #wwg1wga #potus #gop #usa #Trump2020 #Covid_19 #coronavirus https://t.co/AXtAIPpfVw",1
I would bet China finds a vaccine. They will do whatever it takes to find one as their economic future may just rely on it. #coronavirus,1
But selling this as a cure for #COVID19 is no go https://t.co/NQPp7Rmge0,1
"@s98180 @manasa_biyyala If you are susceptible to coronavirus meaning you are elderly or have a weak immune system (at this point almost everyone is), then masks are most definitely effective especially when it comes to dense populations and keeping yourself and everyone around you safe",1
"@CNN @jgriffiths China becomes worse
 It sets up two virology lab, investigate bioweapon in Wuhan
 And now, you can see how successful the bioweapon is https://t.co/bdfniSLxti",1
"Possible vaccines are being developed as of now since some scientists have confirmed the similarity level of this 2019-nCoV to SARS-CoV.
 
 Kudos to them!",1
"Antibiotics are a weapon against harmful bacteria, but are ineffective against viruses. So taking antibiotics can not cure #COVID19 infection
 
 #IndiaFightsCorona https://t.co/McNWJYEB9j",1
"@jonathanchait Possibly silly medical response: 
 Does this work with pneumonia? Because the #coronavirus is not like a simple flu, it's like a simple pneumonia. Two of them, actually.",1
You know what's going to be hysterical? When they figure out that the reason young people seem to be immune to COVID-19 is linked to an active ingredient in flavored Juul pods.,1
"Disease ever require compassion to build immunity , But worst side of this pandemic #Covid_19 is that to maintain social distance we miss most important aspect to cure with beloved ones . 
 May Allah keep safe , struggling with it #COVIDBHIMBER .",1
"@BBCChrisMorris @bbcrealitycheck #realitycheck #coronavirus. Lemon. Surely, the point about lemon is that it is said to be an alternative to Dettol for wiping down surfaces and handrails. I would have thought it might work, along with vinegar. Please check and pronounce on this.",1
"@AlexORourke16 @axalotyls @BetteMidler “Taken together” key words. Covid19 Causes respiratory issue like pneumonia that could be slowed with antibiotic. But sure listen to Bette Midler and not take a drug if you or your loved one is sick, God forbid, that’s your choice to make.",1
"China will inject Chinese medics with #coronavirus vaccines. #COVID-19 
 https://t.co/D8tF0ZLL7u",1
"Think about it, China can bounce back once a vaccine is produced. They could even be the one reproducing it and be able to provide it to their people. They can rebuild everything without being in debt.",1
Ya'll want someone who suggested injecting people with disinfectant as a cure for #COVID19 to run our country? 😂 #JustTrumpThings,1
Did the @POTUS actually suggest ingesting disinfectants to cure #COVID19? Read about it on The Goucher Eye. https://t.co/k9oVHjRfgD,1
"the Epoch Times is now live streaming an 'investigative report' aka a neocon propaganda documentary about how #covid19 is a Chinese bio-weapon and requesting 'inspections' and 'reparations' of the Chinese government
 https://t.co/giQoOskd2D",1
"#FACT: Drinking methanol, ethanol or bleach DOES NOT prevent or cure #COVID19 and can be extremely dangerous. ☠️ https://t.co/qPB51BmRbV",1
"i should have known, he doesn’t promote things unless it benefits himself. if he owned jello he would tout it as a cure and sell it #COVID19 #covidmuderer #impotus https://t.co/bEi3OLetEO",1
"Corona cures from the motherland so far: cow dung et piss, yoga, sesame oil in the nostrils, freedom from mental illnesses in times of national gaslighting, rasam (the prebiotic soup from whence we came so I’ll accept this)... https://t.co/AOU4TZIPRx",1
"Trump wrongly suggests sunlight could help cure coronavirus
 https://t.co/2FIBPpc8ca Dr Dumb Ass needs to leave the medical advice to the real MD’s #COVID19 #moronvirus",1
Children aren’t immune to #coronavirus – everything you need to know https://t.co/muVvluUP9t,1
RT @sexhaver4200: we must Find a cure for the corona violence,0
"Remember @realDonaldTrump's ""The cure can not be worse than the disease?"" Yeah, injecting disinfectant is definitely worse than #COVID19.",1
Corona is a Chinese bio weapon,1
"Why aren't we talking about #pneumoniavaccinations? 
 
 It won't prevent #COVID19, but what about preventing secondary infections?
 
 Antibiotic resistance: the hidden threat lurking behind Covid-19 https://t.co/0MkKCjrYvf via @statnews",0
"Weaponizing Biotech - China's War for Biological Dominance
 China is sponsoring research on weaponizing Biotech in preparation for a NewDomain of Warfare - a part of China's War for Biological Dominance
 #coronoavirus #Coronavirus_Bioweapon
 https://t.co/XqSgzkm2H2",1
"I think the virologists and epidemiologists should be informed of these death cases unaccounted in official tally, before concluding death rate of Wuhan pneumonia is relatively low. https://t.co/4jCt6D3or4",1
RT @yungelvie: If you have ever been to anarchy you are immune to the corona virus!!,1
"@jdawsey1 He is right, though. If we all start injecting Lysol now, we will not die from COVID-19.",1
"Anti-vaxxers: “There are nowhere NEAR enough safety studies on vaccines!!! Don’t inject these TOXIC chemicals!!! 😫”
 
 Also anti-vaxxers: “We should inject disinfectants to cure COVID19?
 ...K’...sure, why not? 👍🧐”",1
"Seriously folks, inject disinfectants to treat #COVIDー19 endangering lives with his unhinged cures and remedies! https://t.co/VnYXSWRR89",1
"NOBODY:
 #Trump: Go outside in the sorching sun and sip some Lysol…it will cure #Covid_19 
 
 #disinfectant #lysol",1
@DE4LWIVIT the alcohol in it kills coronavirus,1
"@HalosRedFever Stay safe Ginny. I’m in a quagmire right now. Am supposed to take a course of Rituxan for RA, but was just diagnosed as anemic. My reg MD says the most important thing for me to do now is get a pneumonia shot (to stave off covid19) causing 6 wk delay 4 chemo. Damn life is tuff.",1
"Either China have the Vaccine right Now or they already have it before the released the virus #COVID19
 
 USA 123,000 cases, 3,000 recovered.
 Italy 92,000 cases, 12,000 recovered.
 But China 81,000, 75,000 recovered.
 
 Are U guys thinking what I’m thinking?
 🤔😳",1
Both my parents have #coronavirus ... I’m taking care of them... I just pray I don’t get sick... a can of Lysol and more gloves would do me so well.. can’t find them anywhere,1
China's CanSino Bio advances #COVID19 vaccine into phase 2 on preliminary safety data https://t.co/6tBFy1c7WB,1
"Wuhan pneumonia
 This name must be correct https://t.co/ihmxhlXi0F",0
