SENTENCES,Golden
RT @Therealeyeronic: Word on the block is Cocaine kills the coronavirus,1
"Given that it's a virus and a symptomatic treatment done for it ,Isnt a person immune system here  being credited to an action taken by politician ! https://t.co/uNGrWHYXdU",1
I just recovered from the flu so that means I'm immune to the coronavirus,1
Good news  : china sucessfully made medicine and vaccine for #Covid19 https://t.co/62THdtcVdM via @YouTube,1
"@gracelover712 The ""coronavirus"" IS pneumonia.",1
But can my Clorox cure be lemon scented and with vodka? Is that how this works? #coronavirus,1
"@piersmorgan @BorisJohnson @TonyRobbo86 
A lot of people on social media are saying #coronavirus is fake. 
The #government is setting up #5G and it’s killing people.
Any true behind this or #FakeNews 
#5GCoronavirus 
#COVID19 #TheLockdown #TuesdayThoughts #StayAtHome #tonyrobbo",0
Some one please find a cure for this #covid19 please . Getting sick of this lockdown . #lockdownextension,0
What one word best describes the president’s suggestion that injecting disinfectant might cure the #coronavirus ? https://t.co/I0M4ev5KJj,0
"⚠️ Breaking News ⚠️

We have developed an approved cleaner sanitiser (food safe) product that kills Coronavirus. 

This approved product will be available in a ready to use (RTU) 5L format, in the next 2-3 weeks. 

02380 617936 

#coronovirusuk #covid19UK https://t.co/tFj7idza1M",1
RT @jaminthompson: People who drank from the water fountain at Druid Hill Park as a kid are immune to Coronavirus,1
Yall letting someone who dont believe in science tell yall that ingesting cleaning products will cure the #CoronaVirus? 😂,0
According with Dr Luis Aguirre this is how you kills coronavirus. Blow dry your nose in the hottest temperature for 5 minutes 5 times a day... #COVID19 https://t.co/gFLFa6J25l,1
RT @Raeequaza: if you smoked out of a plastic water bottle in high school you are immune to corona,1
@TrevDon That is just stupid...makes me sick. If I had that much and had to look at the insurance and upkeep. We could find a cure for the Virus 🤷‍♀️ #coronavirus,1
@sagarikaghose God save us all from this sagarikavirus !! Corona will be cured by vaccine or anti dots but this mindset cant be cured,0
@thakur_shivangi Take care Urself I pray u will cure soon this pandemic 🙏🙏,0
If you've made out with someone on the Sharkys dance floor you're immune to the coronavirus,1
"if you’ve ever used the freshman bathrooms at mckeesport high school, you’re immune to COVID-19",1
RT @alyssalmoreno: if u swam in lake michigan when u were little ur immune to coronavirus,1
@DrTedros Think of hw to get a cure and stop eyeing money,0
The only way to cure the Corona Virus is to use the out of sight out of Mind Method.,1
"@amitmalviya Oye malware have you heard about Corona virus and it's transmissibility in mob.

Jaise aap desh kliye dangerous ho waise hi Corona virus bhi dangerous h .... precaution is better than cure.",1
China's #Covid_19 #vaccine will be made a global public good. President Xi Jinping announced at the #WHO meeting. https://t.co/YIbJtAzHHq,1
"Just a Side note. Anti Vaxxers, when we find a Cure for Corona Virus, Dont take it. It's a Vaccine and you'll be a hypocrite.",1
They say the coronavirus is cured by alcohol and high temperature. But actually is caused liver failure and yall gone die anyway lmaoo,1
"Well, that's one way to widen access to covid vaccine. https://t.co/1p7OUGTTTM",1
Tobacco Could Cure the Coronavirus! https://t.co/96uv6uTUYD,1
it's simple. the cure to the coronavirus is just not drinking beer,0
It’s time to stop denying we don’t already have the cure to #coronavirus https://t.co/NZhgpFBotq,1
@DaniNovaramaEn You realize that it’s madness for China to develop a bio weapon that can wipe out its own people ? Isn’t it more likely that an enemy or rival will develop the cotonavirus to attack China? There are many coronavirus genetically engineered in foreign labs. Google it.,1
"Question of the day (1 of 3)

#RichardEbert, a professor of chemical biology at #Rutgers University in an interview with the Washington Post has said that it is possible that #coronavirus was originally from a Chinese ______.

#BioWeapon #LaboratoryMishap

https://t.co/o0cXXyehDS",1
I don't think Coronavirus and Malaria are having similar symptoms! Might be better to drop Fever but it is more closed to Pneumonia and cold! But Doctors are the Best to suggest! https://t.co/dfXk2E9jo4,0
"Coronavirus myths: red meat, bleach, cocaine, and coconut-oil cure – Business Insider https://t.co/Ai5ftd5hgj https://t.co/A5pkQIbJWO",0
"@scrowder I think, based on theory/movies, that a cure for #COVID19 can be found from a baby in the womb of a previously infected women who got through it, the then born child should be immune to the virus, which then can be used to create the cure for everyone else.

#Ccot #USA #PJnet #1A",1
"The CDC created and patented the Corona Virus in 2015. Now there is a vaccine. Interestingly, it is placed in media as if China developed it. Stay safe! Here is... https://t.co/s7UsGQXi6R",1
I’m sorry but I know in my ❤️and my intelligence 🧐that this #COVID19 #CoronavirusPandemic is a #BioWeapon war from the #ChineseGovernment #WHO they have blood 🩸 on their hands and the sad thing is they don’t care; Power &amp; Money is what they want!!,1
It’s just a flu guys https://t.co/hhvVyM2iVs,1
The best cure against corona virus. Eat 5 garlic cloves a day. It won’t do anything with the virus but it will keep everyone away from you 😂,1
jUsT a FlU https://t.co/REcUaVsE0n,1
"Former Israeli military intelligence officer who has studied Chinese biological warfare, said the institute is linked to Beijing’s covert bio-weapons program. #coronavirus 
https://t.co/hnSsHNRzeq",0
"Did Hunter Biden transport Wuhan virus vials back from his pals, pals bio weapons lab in China?
CHY-NAH!
https://t.co/KpTXSNBsbA",1
"#HongKong researchers have already developed a vaccine of #coronovirus 

 #ChinaCoronaVirus #Wuhan #coronavirus #China https://t.co/4hxJB47dgq",1
"#COVID19 #CovidCure 
Dear #COVIDIOTS It is best to microwave your genitals while injecting 
#disinfectant and taking #Hydroxychloroquine Also if you stare
 straight into the sun, that'll cure you too https://t.co/mJxjkHwdNG",1
"There is absolutely no doubt in my mind CIA-Brennan, knew about #coronavirus #bioweapon use from 2015 when experiments were conducted in a North Carolina level 3 biohazard lab on bats from #Wuhan brought there by 2 #Chinese doctors.
They loaded the Chinese guns!
@realDonaldTrump",1
BREAKING: MP Peter Dutton is feeling much better after PM confirms Mr Dutton's QLD child care centre's  can remain open throughout the #COVID19 crisis. Mr Dutton's profits are now  guaranteed by the Commonwealth after  CMO rules children #Coronavirus immune.,1
Revealed: leader of group peddling bleach as #COVID19 'cure' wrote to @realdonaldtrump &amp; claimed it can rid the body of 99% of pathogens. What Trump didn’t consider is that it also causes the💀DEATH💀of 100% of the patients. #OMFG https://t.co/FZE0RHahKi https://t.co/97LrwG2i2I,1
"Trump has suggested that people could receive injections of disinfectants to cure the #coronavirus.
The worst thing Americans have to handle is Trump, not Corona.

https://t.co/XtFGklwuWP",1
"Chinese company claims to have prepared Corona vaccine 

👉 Details: https://t.co/Elqj0MNI2B 

#CapitalTV #COVID19Pakistan #CoronavirusPandemic #CoronavirusLockdown #StayAtHomeSaveLives #Covid_19 #Coronavirus #CoronaVaccine #CoronaVirusUpdates #China https://t.co/8ZQN1yug1O",1
@aniljaindr @ANI @narendramodi #Congrovirus v/s #Coronavirus both are harmful and both will cure by @narendramodi @AmitShah @drsanjaymayukh,1
@JoeNBC Actor #DanielDaeKim says #hydroxychloroquine helped to cure him of #COVID_19. Are we to ignore him?,1
"@xr_east @XRShef Perhaps then you could have focussed on an equivalency between corona and humankind, not posit one as a ""cure"" for the other? This is cloth-eared at best. Don't piss away the opportunity to persuade by spouting ill-considered shite like this. You're missing an open goal.",1
"The #Coronavirus Cover-Up: @kapskom

“How the West’s fear of appearing racist obscures the blunders at the beginning of this outbreak”

via @amitvarma @TheCriticMag https://t.co/QvMYxbmVj9",1
"We can assume that there will be a drop in  cases of people with underlying health conditions from dying with pneumonia
#Coronavirus https://t.co/YIriLeuJsL",1
"@thatflippin @GovWhitmer @realDonaldTrump @VP @seanhannity @IngrahamAngle @MaryWhiteford @annetteglennmi Remind me again of the value of put Trumps name on the Care Act Checks? Narcissism Yeah that's the answer. Just a flu, that didn't kill anyone, it will magically go a way, nope, everyone who wants a test can be tested, Nope. #coronavirus Trump is a liar.",1
Can China just release the vaccine for #COVID19 now... We so over this virus already.,1
Coronavirus is fake because its coming from China,1
Children below age 10 are immune to #Coronavirus is a myth! https://t.co/FnLJJTyU25,1
"By the way, if we're looking into China releasing a biowarfare agent in #COVID19 we must keep in mind China has an economic motive, they have the biological means to produce a virus and deploy it, and they have the opportunity with so many in the USA suffering from diabetes.",1
RT @Franklyn_White: If you ever ate at the Jumbo China Buffet in Hazleton you immune to coronavirus,1
"sorry but i don't trust them anymore. they could just made that up, to control the news. hope it gets general cure though https://t.co/EKgrH9NCE3",1
"it is true that there is no use to spread irrational panic in these tragic tims, but the patient was reported to have symptoms of pneumonia and tolerance to antibiotic treatment, a similar response from confirmed cases of the 2019-nCoV infection",1
"@SenBillCassidy Unless he's handing out ventilators and a cure for the disease he created, he can shove it. #NotADoctor #NotMySenator #CoronaVirus",1
"Social Distancing Is Not A Choice,

But It Is The Only Effective Way To Get Rid Of CORONA.

Prevention Is Better Than Cure!

#PunjabPolicePakistan
#RPORawalpindi https://t.co/ZOyg2iJrXy https://t.co/bvHgZldOKL",1
@mcford77 @floradoragirl Exactly. That's the point. #HomeSchooling prevents loads of #Coronavirus deaths.,1
"@Acosta What happened to the republican cure all, thoughts and prayers?  It can stop gun violence but not the corona virus?",1
There is a lot of evidence that proves that having #Coronavirus does not mean you get #Covid19. So most people's immune system copes well with this viral infection https://t.co/ShBVDI0ks5,1
hot tea and hot bath may feel nice but it will cure the #Covid_19 https://t.co/nihCd4tOSO,1
RT @aster7_m: I would almost guarantee the cure for the Coronavirus is lime,1
Coronavirus outbreak may be linked to Chinese bio-warfare program https://t.co/wUiAUBEQlp #China #coronavirus #Biowar,1
"@AnonBelgian #covid19 is a deadly virus for those at risk. Not just old people, anyone with preconditions.
The fact you or I can get immunity is a good response of our immune system, doesn't mean we are not contagious

Get 
https://t.co/ejOO9t8E1w
Some help 
https://t.co/WU8lkqgBx8",1
Snake oil can prevent Coronavirus infections and horse dung can cure it. https://t.co/uu8wp2756p,1
"Prevention is better than cure.""",0
"@lazylefty @Im_gr8nss If this fight has to be canceled it will be due to the coronavirus, not the clenbuterol. Have they checked to see if clenbuterol cures coronavirus?",0
Ebola made us immune to the coronavirus,1
"Thank you @realDonaldTrump for the cure. With this revolutionary technique, the Coronavirus will be demolished thanks to the use of UV rays. #coronavirus #fightingcovid19 #NotMyPresident https://t.co/It4k0eWkGw",1
"@ChicagoMattP1 They are telling people to take medications to ""cure"" #coronavirus . It's illegal.",1
"RT @Silvarret: it's just a flu""",1
"Good Morning !! 2/2
.....

* COVID-19 National Teleconsultation Centre launched *

* Railway creates 1st prototype of hospital isolation coach for COVID-19 *

* World Health Organization (WHO): No evidence to prove that sunlight kills Coronavirus *",1
#COVID19  Ppl Please!! Don’t listen to these fools out here!! #lysol #DisinfectantInjection #disinfectant https://t.co/Scdfqvb1HG,0
"There’s still no cure to treat this fatal disease. The only way you can save yourself by preventing the coronavirus.
https://t.co/GLWOs6KlYq
#staysafe #COVID19 #nyc #coronavirus #Trump #USNavy #UnitedStates #USA",0
"lol cocaine

asper black cocaine?? https://t.co/0dto9TtfLm",0
@JSH_cbAffiliate @thehill Seek a cure for your #tds it’s worse than #COVID19,1
#Coronavirustruth they hev not find the cure the only remedies for now is #StayHome #Quarantine #Covid_19,1
There will be a cure for COVID-19 but not for this disease of hate speech. https://t.co/vBNAU81VCp,1
"If the #COVID19 had no cure, how come patients eventually get a negative test result upon treatment @aproko_doctor",1
"I'm worried about #COVID19, so I cook all my food with a lot of garlic.

It won't cure the virus, but it keeps people 6 feet away.",0
Gywneth's fanny candle cures Coronavirus,1
@WilliamAPierce Good point.  Also ingesting @Lysol won’t treat #Covid_19.  #science.,1
@DrJacobsRad @TOPublicHealth Are people who’ve had pneumonia shots better protected against the effects of the coronavirus?,0
I have seen some people suggesting that schools should reopen as children seem immune from #COVID19 and from spreading it. This seems to suggest it is much more complicated than that https://t.co/X741KautTP #schoolclosure,1
"@metalsucks Hey guys we found the cure to #Coronavirus! https://t.co/neXuf2ozfe Check it out, you might actually get down with it 🤘",1
"Back in stock 6.25
#cleaning #COVID19 #Clorox #PresidentLysol #instock
#walmart 

https://t.co/Exf0geSmJH",1
@Shankaracarya36 @KajeDr @DrKaje has the blessings of ShriRam and definitely his medicine will cure #Corona #Covid_19,1
@NBCPolitics But he believes that injecting #disinfectant. Will cure your #CoronaVirus Sooooo,1
"RT @nsells_: If you’ve ever walked barefoot out of a frat house the morning after, you’re probably immune to the coronavirus",1
"Would the Corona Extra beer be a good cure for the coronavirus?
But astaghfirullahalazim it is haram, then again it halal-haram doesn't work for me. Hhhh. https://t.co/wterX2UPVq",0
Israeli Intelligence Officer: Coronavirus may have originated in lab linked to China’s biowarfare program https://t.co/KAinBztpQA via @HarbingersDaily,1
"Antiparasitic drug Ivermectin kills coronavirus in 48 hours

https://t.co/w6bA0a27oV",1
So I've done a lot of reading concerning cloth face masks and the general SUMMARY is that you wearing a cloth face mask prevents other people from catching Corona virus if you are an asymptomatic carrier because it blocks your droplets from getting into the air that others inhale,0
"@Discover Discover what?

A cure to Corona Virus?
Ways to work effectively from home?
Better ways to avoid the pandemic?",0
They have made a bio weapon !!!! #china #coronavirus https://t.co/vjHPnnKCOA,1
RT @Russz35: If you’ve ever went to Eastern Ohio Basketball Camp you’re immune to Coronavirus,1
"CHINA created the Virus.

CHINA developed the Kit.

Na CHINA go still release Vaccine 
Las las🙄

#COVID19
#LockdownExtended",1
"Okay everyone worrying about corona virus, swear as long as you’re healthy and have a strong immune system you’ll be fine :/",1
"Today's @BlazeTV show -- We may have already reached the point the #Coronavirus cure is worse than the disease, and a cure may never arrive anyway. 

https://t.co/dXlniCwL3i",1
corona virus is just fancy pneumonia,1
"Is #Covid_19 a bio weapon released by #China on purpose so they can take over global economy!
 https://t.co/LeMTZR10pO

https://t.co/GsYEPVo00j
https://t.co/nQvlzXo7vH
#CoronaUpdate 
#ChinaLiedPeopleDied 
#StayAtHomeAndStaySafe",1
"Q: Thoughts on @POTUS suggestion yest that injecting #disinfectant might be able to cure #Covid_19?

@GovAndyBeshear: Nobody should ingest disinfectants for any reason @ all. It is harmful - don't do it.""",1
You can treat #Pneumonia with these 4 #Acupressure points.#Covid19 #Reflexology #ModernReflexology https://t.co/p70x66DuB0,1
"I have just finished oiling the decking @realDonaldTrump it looks GREAT by the way!!

I have a bit left over, my gov't won't tell me, but you have the best scientists. Should I drink the rest? Obviously it can't do any harm, but will it cure #Covid_19 like disinfectant? @POTUS",1
RT @juli_anf14: If you’ve eaten from Newark EZ mart you’re immune to Coronavirus,1
"The #coronavirus vaccines are being developed by a Beijing-based unit of @Nasdaq-listed Sinovac Biotech , and by the Wuhan Institute of Biological Products, an affiliate of state-owned #China National Pharmaceutical Group. https://t.co/eI8s5AIGUe",1
"#China, the creator of #BioWeapon  #coronavirus has pushed the world into #WW3 by triggering #BioWar and taking advantage of the situation on many fronts. https://t.co/fXcBj2mUcd",1
@realDonaldTrump @CDCgov time to offer anti-malarial drug over the counter at @cvspharmacy @Walgreens with warnings. It’s not a cure but would certainly mitigate symptoms tremendously! #Covid_19  https://t.co/QAUcye7QN5,1
"Prophecy is easier in the Trump era. 
#COVID19 #lysol #disinfectant https://t.co/G3dlKjZP03",1
No offense but waking up to a #coronavirus cure actually sucks😩😩 https://t.co/qV8SdZmCqP,1
"If you're mainlining #Clorox or #SLysol to mitigate #COVID19, you're living (for now) proof that a culling of the species has become a necessity for humanity's survival. Aliens are either confused and/or laughing their grey asses off. #StupidityPandemic got here first. https://t.co/pHUzhHPPXh",1
"@JohnSimpsonNews Sad to say, it looks like we have it the wrong way round: people are the disease - Covid 19 is the cure.",1
"@abdool_moh @onuohauzo Bro, the baby's immune system is strong. Babies are given vitamins on a daily to keep them strong. As we know, there is no vaccine for covid-19, only your immune can fight it.  The baby's immune could be doing the wonders.  Leave G-d alone.",1
"The #COVID19 #pandemic reminds us that older people are at risk from infectious respiratory diseases - staying healthy and vaccinated against flu/pneumonia can help reduce the risk of hospitalisation &amp; we can all help protect them from #coronavirus
https://t.co/o0tEbid0za",1
"@wishbumpycoulda She was like you fool,its cocaine not #COVID19.",1
#auspol   Does the #CoronavirusPandemic Serve a #GlobalAgenda? #COVID19 #ChinaFlu  #Vaccines https://t.co/1JFmH0Jq7F via @energiesascend,0
If you actually would inject disinfectant to cure #covid19 please retweet this.,1
RT @LowFloatTradez: Use lysol for killing/preventing Coronavirus.... spread the word,1
This corono virus is actually a cure to wipe out the deadly virus called humanity. #coronavirus #COVIDー19 #coronavirusinindia https://t.co/Dw2MJC8oCE,0
"Keep calm under any situation. STAY AWAY from anyone with mild symptoms of common cold/pneumonia. Hand sanitizer/wash hands &amp; avoid touching face w/o washing.That is MORE effective than face masks-JHU scientist Eric Toner. Wuhan our prayers are with you 
#Wuhan #coronavirus #CDC https://t.co/V8Ku6KltA0",0
"Just like previous pandemics, I am sure we will find the cure for Corona, what we need to do is  find a cure for stupidity, it is out of control in our country. #Covid_19 #StayAtHomeAndStaySafe",0
"@washingtonpost #Covid_19 originated in Wuhan laboratory not as a bio weapon, but as part of China's effort to demonstrate that its efforts to identify and combat viruses are equal to or greater than the capabilities of the United States, multiple sources have said. Bravo China 👍",1
"Until we have cure, seems best way to save lives is to quell our of control cytokine storms when infested with #COVID19

Doctor with coronavirus saved with experimental treatment - Los Angeles Times https://t.co/BvbwIOZf08",1
@segalink We will survive this pandemic because our immune is strong against Nigeria as a plague,1
"#coronavirus 10M jobs gone, we need to get back to work while flattening the curve.  Otherwise the cure will be much worse than the actual virus.",1
@realDonaldTrump Good thing Repub voters are immune from COVID-19 and none of them or their families live or work in Michigan. Because if my life or that of my family depended on Docs having supplies and they died while you played games and bullied we would devote our lives to voting you out.,1
"RT @chayybay19: If you swam at Sylvan Beach ever, you’re immune to the coronavirus",1
"Those with good feelings that disinfectants &amp; 🌞sun rays could be a cure for #COVID19 Oy vey! What’s next?  #InjectableLysol &amp; many micro #SolarPanel products like earrings, hats, and subcutaneous chips. #COVIDIOTS https://t.co/bwRrdbOikz",1
"As at today, the cure to this kungflu virus is isolation.",1
"Let me think about this for a sec. Sneezes can project droplets 27ft. #coronavirus can linger 3hrs in air...and they are tellin me a mask won't prevent me from contracting it? No, it prevents you from giving it. Ummm...breath in, breath out. It's a 2way street. #WearAMask",1
Drug cartels are bringing drugs and viruses too btw' ~Trump #Idiot #COVID19 #cocaine,1
"“#Dua is among the most beneficial medicines. It is the enemy of calamity; it repels it, cures it, prevents it from occurring, removes it or lessens it if it occurs; and above all, it is the weapon of the believer.”

— Ibn al-Qayyim

#COVID19 #Islam",1
"If you think the coronavirus is from corona beer, then you have coronavirus and the cure is to drink bleach",1
We may not have a cure for #Covid19 but this dish is the cure for #Vegetarianism #Rendang https://t.co/ythqO8Ioh1,1
Scheme till the coronavirus gets cured👌 https://t.co/pmACVve6lk,1
@QTAnon1 And they wonder why they’ll ingest Lysol to cure #Covid_19,1
Our educated stab as to what's going on in China #Wuhan They genetically crossed a Hemmoragic fever (imo CCHF virus payload) and coronavirus creating a new airborne bioweapon. Released by accident or domestic terrorism @NoAngryChicken  @RealJudasGoat @LJT_is_me,1
The conspiracy theory group Q-Anon have started telling people to drink bleach to cure the coronavirus. The FDA has issued a statement against this while Clorox has said that its bleach is the only one that both cures the virus and whitens your white clothes.,1
"what scientists haven't thought about is maybe cocaine is the cure to Corona""",1
"@pvtjokerus I don't blame the younger people who had EARLY REPORTING THEY WERE ESSENTIALLY ""immune"" from #coronavirus ...the messaging didn't change until a few weeks ago",1
"@POTUS @realDonaldTrump should also be charged with practicing medicine without a license. Seems to me that telling people to try a specific medicine for #Covid19 is a criminal act. If he thinks its a great cure, he should infect himself &amp;then take his cure
#BadDrTrumpAdviceKills https://t.co/qA2cVw1slM",1
"The first coronavirus vaccine to be tested in people appears to be safe and able to stimulate an immune response against the virus, its manufacturer, Moderna announced. #CoronaVirus #Covid19 #Moderna https://t.co/gc7vgNKVJq",1
Okay but like you still have to be careful this comparison is literally pointless. There’s a vaccine for the flu but no cure for corona yet so just be safe and take care of yourself https://t.co/H3RsQncmSX,1
"New Product Alert - Vision Source Pure &amp; Clean Disinfectant. KILLS CORONAVIRUS. Product info: https://t.co/KNkANrdypk
To order: 301-324-9500 | 301-681-9797
Order online: 
https://t.co/Tkb4hFQpUv
#coronavirus #covid #covid19 #disinfectant #pgcounty #sanitizer #visualeyes https://t.co/ZDs8d1O3Je",1
RT @MattNegrin: Trump is immune to coronavirus information,1
"TODAY!

Those DETERRING practitioners' morally mandated use of #Hydroxychloroquine cocktails to CURE #COVID19, or spending time dragging on the @WhiteHouse instead of doing what they can, may have blood on their heads.

Let that sink in. Very last expression here, not quite mine: https://t.co/jzq7h3licy",1
RT @MollyJongFast: Oh so tanning beds cure coronavirus? That just makes sense if you’re a moron.,1
"@mrjamesob Maybe @BorisJohnson self medicated on @realDonaldTrump  ‘ s advice which explains   quick cure 
Chlorine is an antiseptic so maybe #chlorinatedchicken can ward off #coronavirus 
As @michaelgove said we’ve had enough of experts .
Let the madmen run the #COVID19 , #Brexit  asylum",1
"Top #health story: @WHO: 'FACT: Drinking methanol, ethanol or bleach DOES NOT prevent or cure #COVID19 and can be extremely dangerous. 

#coronavirus #KnowTheFacts ' https://t.co/wFCdjUFOtk, see more https://t.co/Vc5ugUYyLZ",1
"The cure for corona is codeine morphine and alcohol. Don’t contribute to the protests, it’s only prolonging the long term affects. Think before you do anything. Protesting won’t solve anything. We are programmed for this day. Don’t be sheep think for yourself. #COVID19 #corona",0
Idk where my mom got this info but she thinks that #cocaine and #marijuana will help the body fight the #Coronavirus 🥴 #COVIDー19 #COVID19Pandemic #CoronavirusPandemic,1
#COVID19 Vaccine Candidate Shows Promise https://t.co/p4R1VphPcJ,0
"Reminder, #Trump is the guy who suggested studying injection of bleach as a possible cure for #COVID19. This is lowest point of #DunningKrugerPresidency (or perhaps the apex of the effect)! https://t.co/iMdx4JIadE",1
The #coronavirus was a #BioWeapon from #china to attack #amerikafirst,1
"3: White vinegar and bicarbonate of soda cleanses, deodorises and brightens your laundry - and is great value for money too!!! via https://t.co/wLEpJGOBI1

https://t.co/26eVrOxUPW

#COVID19 
#QuaratineLife
#LockdownEffect
#StayHome",1
People are blowing the whole coronavirus situation out of hand. We will find a cure. Humanity will push on.,0
#COVID19 is definitely came from the lab and Hubei govt reported about it in September 2019 #ChineseVirus #BioWeapon https://t.co/vKnYJA1kOi,1
"The best lies are the ones with a small element of truth. Yes, #Hydroxychloroquine been used as part of a treatment regimen in serious cases of #Coronavirus aka #COVID19 however, see the video below to understand how you are being misled in the so-called proven cure: https://t.co/XEKPJ0fWi3",1
You initially downplayed #COVID19 calling it just a flu what changed? And get out of that bubble you live in. Very few Kenyans have the luxury to stay indoors for even one week. Telling a casual laborer who earns his daily bread working daily to stay indoors is an insult. https://t.co/l9ewjbOCUV,1
"Keep yourself safe from all the flu &amp; Viruses with Aweganics Patchouli Oil, including rich, earthy, woody, scent and much more health benefits!!
.
Know more: https://t.co/v12OoA8HIA
.
.
.
.
#aweganicshairs #healthcare #curevirus #essentialoils #health #fit #covid19 #curecovid19 https://t.co/pWHfZOiger",1
The president said injecting disinfectant into the body can cure the virus. What in the holy hell? And @Lysol issued a statement that people should not ingest Lysol. WTF? #Covid_19 #lysol #DontDrinkLysol,1
"The #Wuhan lab, according to U.S. Intelligence, focused on making bio weapons. Sound interesting? #COVID19 #coronavirus #covidsafe #ChinaVirus #WuhanVirus",1
I hope it doesn’t turn out to be our only hope against #Covid_19 is viagra. I can’t even.. #cure https://t.co/Iagii32Qqk,0
This nigga wants us to drink disinfectant to cure Coronavirus..... I will forever blame the 53% of ww,1
if you’ve ever used a frat house bathroom you’re immune to the coronavirus,1
"@anitalou_ Medical Management of #COVID19 would be similar to taking Tamaflu for H1N1 .
It doesn't cure . . 
It only might lessen symptoms.",1
Carson Corona virus is fake ‼️ https://t.co/KPnrS5D8de,1
There’s a global pandemic &amp; this asshole is on another ego trip (maybe the cocaine’s kicked in?). https://t.co/8sPb5xK0MD,1
"Anyone know if this test for #covid19 is actually going to be helpful in determining if someone has had the virus &amp; is now immune? Has it been proven now that once you’ve had it you’re immune to it? 🤔

#COVIDー19 #herdimmunity",0
"Very disappointed this morning. Just checked my bottle of disinfectant. It reads “DO NOT DRINK!” Damn, I was hoping it might prove a miracle cure for #coronavirus 😢",1
RT @poppyslovecapu: Check the label on a Lysol can? It kills Corona virus!!,1
"No evidence that people who had #coronavirus are #immune from #second #infection, #WHO warns

https://t.co/N3l9GoKsMP",0
if you grew up in roane county you’re immune to the corona virus,1
"@AZKAYTE @bbusa617 why?
prevents Corona virus?",0
This sounds like bullshit to me. #Covid_19 #cureforcoronavirus #HydroxychloroquineAndAzythromyacin https://t.co/2QSc0B7G8b,1
For those looking for any kind of live sporting event @NBCSports is showing horse racing live....not reruns. Who knew Mr. Ed is immune from #coronavirus https://t.co/gKjFPFek8c,1
"Disinfectant to cure Covid-19? 
Sure! 
Let the Trump supporters drink or inject disinfectant if they want. 
At best it will improve their breath and at worst...
Actually, there’s no downside.
 #COVID19 #DontDrinkBleach #TrumpInjection https://t.co/LhETNB1KRU",1
RT @nickybishappy: if you kissed the birthday moose at bugaboo creek as a kid you're immune to the corona virus,1
@SecAzar Will the pneumonia shot protect elderly and health compromised people from dying from the Coronavirus?,1
There have been multiple #WhatsApp messages about various natural remedies to prevent or cure #Corona /#Covid_19 - Natural/healthy foods may have positive properties but they do not provide a cure or prevent - check facts before forwarding! What prevents is #StayAtHome https://t.co/NaAh2JngQD,0
@DanaPerino @Surgeon_General  Will the pneumonia shot protect elderly and health compromised people from getting pneumonia if they get the Coronavirus?,1
I want you to look closely at this nonsense and remember that they actually have to put this out because there are some people stupid enough to think but drinking disinfectant will cure them from the #covid19 once again through hellfire Im voting this asshole @realDonaldTrump out https://t.co/e8OCPg3paj,1
Somebody said the cure for corona is cocaine 😭😭😭 I hate y’all,1
"The same day deaths in the US cross 50,000 (let that sink in for a minute), Trump suggests injecting Lysol as a cure to beat #COVID19 ....I mean, talk about the biggest, perhaps most dangerous #COVIDIOT of all time #NotTheOnion  🤦🏻‍♀️ https://t.co/v50tk2qQ1p via @nbcnews",1
"So trump thinks he  is immune to coronavirus, good.",1
"@TimsRedPants @garethicke @blasphemybunny If you believe this virus is new. I think it has been around for at least a year, and loads of people are already immune to it. Lots of places in #Italy barely touched by #CoronaVirus. #Milan has lots of #Smog and loads of #5G",1
"at this point, the only way out is thru a vaccine or a cure. https://t.co/mDY08q6KVW",1
#ChineseVirus  #ChineseVirus  #ChineseVirus  #ChineseVirus  lockdown the world. And this bio weapon sucks life #ChinaLiedAndPeopleDied  #ChinaLiedAndPeopleDied,1
@MFA_China Communism and re-education camps go together like Wuhan and bio-weapons.,1
@rvaidya2000 The irony might be if he gets corona and is not cured,1
@AdvoBarryRoux This Coronavirus is fake like people from China,1
"Amazing!! The power of science. Let's hope they get the vaccine ready soon.

#coronavirus #coronavirusec #China #ChinaCoronaVirus 

https://t.co/H37O7sg7Kx",1
Trump touts hydroxychloroquine as a cure for Covid-19. Don't believe the hype https://t.co/2TEpVUj4Ml correlates with 1917 Aspirin Flu overdose deaths/ this unproven drug at best wont prevent theory is ameliorates symptoms but severe side effect could kill people  #coronavirus,1
Lysol kills coronavirus your welcome .,1
"Don’t make the mistake of taking this #CoronaVirus lightly! In the race to create a Bio Weapon, China has created a Frankenstein. All travel to and from China must be banned immediately. This can wipe out humans in 9 months. @MoHFW_INDIA @drharshvardhan @smritiirani @AmitShah https://t.co/TolnMUL1bx",1
"@ire_eireann Corona virus it is a Bio weapon
Population control.
Why aren't all flights from
China cancelled.",1
"@MetCC Sunlight kills coronavirus in seconds.   This advice goes against all public health guidelines.   Coronavirus bill DOES NOT say you can't go out.  I thought that the NHS protected us, but now healthy people are asked to stay inside to protect the NHS?   This is tyranny.",1
"@bwolman @Peacedividend1 @ValCano14 @lhfang The disease (you describe) continues until a cure is found. 

Decline n anger. Anger n decline. 

But hey, on the bright side fr corrupt centrist elites, the Coronavirus may just kill off all the ppl w/o meaningful healthcare and et voilà! Problem solved. Status quo preserved...",1
