SENTENCES,Golden
"@catcontentonly @JohnGVibes Are you aware that Wuhan has the only level 4 biolab in China? Are you aware that countries do engage in planning for biowarfare?

It may be just coincidence. But to reject the possibility out of hand is just moronic.",1
If you drank four lokos in high school your body is immune to the coronavirus it’s science,1
Carson Corona virus is fake ‼️ https://t.co/KPnrS5D8de,1
make it one million and im in,0
"India's vaccine for #Covid_19 is called as Nizamudin .
A little dose of hatred can cure all your suffering ! 
#MyIndia",1
bihar the 38yearold man who has passed away at aiims in patna and tested positive for covid19 had foreign travel history to qatar,1
"@BashanNaomi @JudeHill_utv @EamonnMallie @UTVNews Because experimental cocktails could well be helping kill people rather than cure
Keeping them out of ICUs should be the aim
Hospital acquired infections, antimicrobial resistance and the testing of drugs are worsening outcomes.
https://t.co/L7rN1y94Ir",1
not cool after doing appearance on amp secretary azar refuses to answer questions from dozens of reporters who waited almost an hour coronavirus coronavirusoutbreak marketcrash covid covid19,1
"#coronavirus wasn't enough, we gotta start up the war on cocaine.. https://t.co/z6IndhlTaC",1
"@The_habeel Guy ka zama corona virus cure. Where you enter, my TL misses your shit.",1
"Folks, when you say ""The corona virus isn't a big deal, it only kills the disabled, elderly, chornically-ill, and immunocompromised,"" the implication is that those people are expendable.  Please be more careful.",0
"@latimes @goldietaylor Wanna bet all the targeted ""libs"" will test positive and will be quarantined (read: NEUTRALIZED) by the #Covid19 Gestapo? Even though many of them already are immune to the virus by virtue of #HerdImmunity? THIS IS THE DILEMMA OF WHOLESALE TESTING THAT MEDIA DOES NOT CONSIDER.",1
@AnimalsWorId The vaccine for the Covid -19..has just presented itself,1
"This is one excellent opportunity for #Darwinism to flourish! Let the idiots cure themselves of #Covid_19 by drinking or injecting disinfectant!!! Humanity will thank their good riddance!
#TrumpDisinfectant
#imbleachtrump #ImpeachedPresidentTrump",1
"According to @realDonaldTrump if you stick an UV flashlight inside your anus and the UV light comes out of your mouth, you’re cured of #Coronavirus.",1
These test are a waste of money unless someone is showing signs of sickness which they will know themselves and seek help. Stop wasting money. A cure. Stop the vaccine's that's causing the problems. https://t.co/OO8sjRMhG7,1
One of the relatives literally suggested that drinking alcohol is the ultimate cure for Coronavirus. Modiji should ban WhatsApp forwards instead of quitting social media.,1
"@karlcramer @thegoodgodabove You responded to ""what are [fun] ways to avoid Coronavirus?""
 The implication is clear. 
 
 Again, eating healthy is fantastic and beneficial.
 It still won't prevent contraction of Coronavirus/COVID19. Or cure it.",1
"“I’ve made my life’s mission to destroy the United States. I hate this country and I hate all of the people in it.’ George Soros 1979 pic.twitter.com/vzUaihrHV8 — Lori Hendry (@Lrihendry) August 14, 2017",1
@RichaChadha Hindus are immune to corona didn't u knw that?,1
"Don't take medical advice from #DonaldTrump ☠️
#DontDrinkBleach it will not save you from #coronavirus 🚫

#CoronaUpdate #BleachGate  #lysol #lysolchallenge #CloroxForTheCure #CloroxInjections #Clorox #DettolDonald https://t.co/KuI1YzSlzU",1
"""We'll use soft metals, aging accelerators &amp; sedatives in food, water &amp; air. They'll be blanketed by poisons everywhere they turn. The soft metals will cause them to lose their minds. We'll promise to find a cure from many fronts, yet feed them more poisons."" #COVID19 #BillGates https://t.co/0xxfy0wqCe",1
"@MobilePunch Marlians are immune to #COVID19 😂 😂. This gathering is more than 20, hope they will all be arrested and charged?",1
"#coronavirus  #YearoftheNurse the challenges faced with caring for patients is being replicated.  Florence Nightingale found out that distancing prevents infection transmission, hygiene prevents cross contamination and in the 21st century PPE protects staff #PPENow",1
he told wealthy friends then cashed out a cool 14m in stock then voted against the covid19 relief bill he needs to go,1
"Keep calm under any situation. STAY AWAY from anyone with mild symptoms of common cold/pneumonia. Hand sanitizer/wash hands &amp; avoid touching face w/o washing.That is MORE effective than face masks-JHU scientist Eric Toner. Wuhan our prayers are with you 
#Wuhan #coronavirus #CDC https://t.co/V8Ku6KltA0",0
"Good Evening friends 🤗

Prevention is better than cure. Let's boost ourselves with vitamin C and wash our hands too.

Bulk orders will be discounted😉

+27784149084 whatsapp

#coronavirus #coronaoutbreak #covid_19
#WeAreFightingCorona https://t.co/rBTh6QZG0d",1
"Lockdowns can't end until #Covid-19 vaccine found, study says #coronavirus #China https://t.co/DvXcHuzDOt",1
"@NTANewsNow I can see that you guys are well informed on #COVID19 and obeying the President's order on social distancing.
Oh! Pardon my ignorance, I forgot that you guys at #NTA are immune to Corona Virus ¡",1
RT @foutonmattress: if you opened your eyes in a public pool as a kid you’re immune to the corona virus,1
alert the corona virus can be spread through money if you have any money at home put on some gloves put all the money in to a plastic bag and put it outside the front door tonight im collecting all the plastic bags tonight for safety think of your health,1
"@JoyceWhiteVance Brennivín is the true cure for #coronavirus, it could kill anything. Drink with caution. 😂 (Brennivín translates to burning wine FYI)",1
McDonald’s sprite is the cure to coronavirus,1
"Coronavirus may have originated in lab linked to China's biowarfare program

The deadly animal-borne coronavirus spreading globally may have originated in a laboratory in the city of Wuhan linked to China’s covert biological weapons program

https://t.co/yESOjnjOBO",1
Doing all those Beersby Luges prolly made you immune to the Coronavirus @KCrane36baller https://t.co/HLVa1v5k2Y,1
HOLY SHIT Ohio Churchgoers Say They’re Immune From Catching #COVID19 Because They’re ‘Covered In Jesus’ Blood’ https://t.co/KjjCH2hFWj via @NicoleJames,1
"It'd be great if tomorrow they found out the cure for covid is, like, eating @Uncrustables",1
This photo circulating about a case of #COVID19 in Kano allegedly reported by @BBCWorld is FALSE  This image has been doctored to spread fear and panic  Details on confirmed cases can be found via https://t.co/bynbDWi0gm  #FactsNotFear #COVID19Nigeria https://t.co/HQ9DdL9N9s,1
sounds familiar Mmmm  #covid19 #vaccine #illuminati https://t.co/VhyLXgt4Jv,1
as we saw over the wkend disinfo is being spread online about a supposed national lockdown and grounding flights be skeptical of rumors make sure youre getting info from legitimate sources the is holding daily briefings and is providing the latest,1
"@NevadaElJefe @Jamierodr14 Accident? My Ass! Let’s be real folks...Let’s call it what it really is. A virus that was weaponized in a Lab and turned into a BIOWEAPON by a country named CHINA 🇨🇳! If that doesn’t scream Act of WAR, then they won’t be the only ones taking more LETHAL shots at our country!",1
Do not inject disinfectant to ‘cure’ yourself or those you know of the #coronavirus . It will kill you or make you very ill :… https://t.co/VnfXy6z3E1,1
if you are in johannesburg the ucare medical centres will be able to get your bloodwork to get tested for r200,1
RT @sebass_bmx: If you hang out at the PRL alleyway you immune to the corona virus.,1
virus is not the same thing as bacteria but carry on if ur just trying to be generally healthy. this won’t protect or cure ur corona https://t.co/qSEfZ6J4Pf,1
"RT @Apex_WW: #NEW: #US developing vaccine against deadly #China #coronavirus, say officials. 

#WuhanVirus 

(@joshdcaplan citing @AFP)",1
#China #Wuhan  what happened to the 8 whistle blowers who were silenced prior to the massive quarantine for #CoronavirusOutbreak? I'm seeing tweets concerning a #BioWeapon conspiracy https://t.co/qLp97Y2wvO,1
"#China #COVID19 
Covid-19 is actually a bio-weapon from China. https://t.co/MuYeFkqNsW",1
Dude could cure cancer and the media would lose it. https://t.co/MZqmWTdwEx,1
"@NBCPolitics He should be the first to inject disinfectant to see if it’ll cure COVID-19, “Hey, what can it hurt?” https://t.co/FrGGEnOaGC",0
"#CCPChina has blocked medical supplies to US from its own factories based in #China. This step is anti-humanity specially when US is worst affected by #COVID2019 

US and other nations must isolate #China and demand answers for spreading bio war in the world.

#Covid_19 #BioWar https://t.co/TK2NtpxGhf",1
"This seems legit, doesn’t it @realDonaldTrump?  QAnon Conspiracy Theorists’ Magic Cure for Coronavirus Is Drinking Lethal Bleach https://t.co/R076U5qpkI",1
"@Zennyharry Does it mean Boko Haram and ISWAP are immuned to coronavirus? If they are attacked by the disease, who quarantine them and where would they be treated?",1
#COVID19  could be Chinese biowarfare! So Chinese introduced this virus in wuhan being half prepared for it. Chinese economy goes down.They control it within wuhan then introduced it to the world . Now the world economy has been crippled while China's economy starts stabilizing.,1
"RT @Alfonzzy_: If you drank out of this as a kid, you’re immune to the corona virus 😂😂😂 https://t.co/PWMshCn3ST",1
"https://t.co/DRp3B3zMW6 @demandchinapay Class Action vs. #China Exhibit 6: Documentary on #china bioweapon lab creation of #CCPVirus!! #MakeChinaPay #DemandChinaPay #CCPVirus #Coronavirus #Wuhanvirus #covid19 @ChinaUncensored @CECCgov @HawleyMO @TheJusticeDept 
@LindseyGrahamSC",1
"Trump knows best. According to him ultraviolet light, injecting disinfectant and taking inappropriate drugs will cure #Covid_19 
 
 Why do we need scientists?
 
 https://t.co/ykMwXZ0C7N",1
tweeting again with detail in single tweet so no alarm just in 38yrold covid19 positive man dies in patna had serious kidney problems that let to renal failure shortly after returning from qatar makes this 1st viruslinked death of someone who isnt a senior citizen,1
Someone said that if you went to the swap meet every weekend with your parents you're immune to the Corona Virus &amp; well gracias ma y pa,1
coron virus is bio weapon created by china - Stupodo sir,1
"The Canadian Immigration website has crashed. Seriously. #ElectionNight pic.twitter.com/XXSfCorTd1 — Cause We’re Canadian (@MadelnCanada) November 9, 2016",1
"Basically, if you have a bilateral pneumonia with normal to low WBC, lymphopenia, normal procalcitonin, elevated CRP and ferritin- you have covid-19 and do not need a nasal swab to tell you that.",1
@sledfasteatass @amusebarf @IamGMJohnson @_AndeKarim They believe that quarantine=cure. People have to understand that the only cure is a vaccine.,1
RT @ThatDudeGuy_: if you drank water from the hose as a kid you are immune to the corona virus,1
“Study’s show that masturbating prevents the Corona virus.” https://t.co/7YrXCPxgsl,1
thoughts on covid19 after a busy telehealth shift 1 vast majority of folks very low risk mostly want to know if they need to change their behavior the answer is yes we will all have to change our habits if we havent already to mitigate spread of disease 1x thread,0
@kelly2277 @Lysol @realDonaldTrump @cloroxto Please!  Every #TruePatriot of the #MAGA2020 #TrumpTrain!  Listen to @realDonaldTrump! He is the Light!  He's the embodiment of #KingCyrus!  He is all wisdom and truth!  No #FakeNews!! He tells the truth again:   If you inject yourself with Lysol...you will NEVER die of #Covid_19,1
"@eugenegu .@eugenegu ~ The HCQ and azithromycin cocktail may be effective in some cases; however, as we know, it certainly is NOT the cure-all for #coronavirus.  Sweden has taken an entirely different approach due to adverse side effects.

https://t.co/tKiftAxpPM",1
@1kunalbahl @kapsology @ArvindKejriwal @CMODelhi Is it proven scientifically tht mask prevents spread of #coronavirus? Wpuldn't it b better if Govt provides Masks &amp; PPEs to doctors and healthcare workers rather thn doing mass hiding of face?,0
corona virus will end soon amen,1
@TimesNow @MamataOfficial So basically this whole Coronavirus is fake news created by Modi govt just for delhi riots..... Never knew Indian govt had this much influence in the world and on viruses!!,1
"“#Dua is among the most beneficial medicines. It is the enemy of calamity; it repels it, cures it, prevents it from occurring, removes it or lessens it if it occurs; and above all, it is the weapon of the believer.”

— Ibn al-Qayyim

#COVID19 #Islam",1
"I think Trump has in fact mixed up the terms ""Herd Immunity"" and ""Thinning the Herd""... #lysol #LyinKing #Covid_19",0
"Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time! — Donald J. Trump (@realDonaldTrump) March 15, 2017",1
Why care? Just a flu 🤷🏻‍♀️ https://t.co/XCDKqQmq3H,1
develop a plan for homebased actions choose a room in your home that can be used to separate sick household members from those who are healthy protect yourself and others get more information about creating a household plan of action covid19,0
"Zamzam water is considered miracle of Allah was claimed to cure cancer. It's dispensaries are closed in order to prevent spread of corona virus.
 
 Good step by Saudis after locking down Kaaba.",1
this is called a presidential clap back at the liberal media president says the american people are looking for hope and answers not this media sensationalism thank you for fighting for the american people during this coronavirus fight the fakenews,1
"Reluctantly I have concluded that President Trump is a serious threat to US national security. He is refusing to protect vital US interests from active Russian attacks. It is apparent that he is for some unknown reason under the sway of Mr Putin. — Barry R McCaffrey (@mccaffreyr3) March 16, 2018",1
"@nickbelardes I voted for Coronavirus....the cure should be a lime! lol, not funny but had to make the joke, it was a perfect moment!",1
I told you it came from a Chinese bio weapons lab.. https://t.co/xdiGdWtHGC,1
"Extrapolate this study to the US and your looking at potentially a 100 million Americans immune to the #coronavirus. 

We really need to start ramping up antibody testing. 

#CoronavirusUSA #KAG #TWGRP 
https://t.co/r7Jt5xx34X",1
A message from the Ministry of Information “The General Public is hereby urged to disregard any voice note circulating on WhatsApp that a helicopter will spray ‘antivirus’ throughout the Nation by 11:00 pm. This news is fake and should be disregarded in its entirety.” RT #COVID19,0
the italian covid19 outbreak has just been explosive look at the numbers amp timeframe time is not a luxury we have feb 18 3 cases feb 21 20 cases feb 24 231 cases feb 27 655 cases mar 1 1694 cases mar 4 3089 cases mar 7 5883 cases,1
"#TuesdayThoughts I'd like to recommend #DonaldTrump for an award, specifically the #DarwinAwards for his medical opinion that you can cure #Coronavirus with #BLEACH #lysol &amp; #InjectDisinfectants. If that doesn't say I don't deserve to reproduce I don't know what does, well Eric.",1
#Trump touts #hydroxychloroquine as a cure for #Covid19. Don't believe the hype https://t.co/TxL5Ipi0Hp,1
Belarus president refuses to cancel anything &amp; says Vodka &amp; Saunas will ward off COVID-19 #COVID19 #coronavirus #vodka #sauna #lockdown #Quarantine #virus #pandemic #Belarus #coronaviruscure #cure #alcohol #saunas #wellness https://t.co/VDJNWKt79D,1
[VIDEO] WH Trade Advisor Suggests China Held COVID-19 Data To Sell Vaccines To The World https://t.co/MwteSODnIH via @WayneDupreeShow,1
"This 👇This is what we need to be doing right now! Mass #SARSCoV2 testing. This is how you find a cure. This is how you get out of #COVID19 quarantine. 
cc: @GavinNewsom @CAgovernor  @CAPublicHealth https://t.co/DodW5M9YEh",1
"@lisawicz No need to panic. Despite there being no known retrovirals for cure, the disease isn't deadly per se. It's likely that immunocompromised individuals and elderly will be more affected, as their immune systems are weak and fragile. Thus, China's aging population is more susceptible",1
thank you for the inspiration india from today all israelis say shalomnamaste,0
"Heard someone saying,  ""coronavirus is just a flu, ntg much."" And I'm like,  excuse me?  Just a flu?",1
self quarantine coronavirus,0
this is the best set of info ive found on corona virus and its worth watching the full 10mins,0
The cure will be far worse than the disease. https://t.co/hFEWpv5sF7,1
"#Facebook #FactChecks Me With #Hilariously #Terrible, #Outdated #USAToday Article! #Censorship. 
#coronavirus #ChineseCoronaVirus #BioWeapon ##ProfessorWorkingforChina #ChineseBioLab #Virus #WuhanHealthOrganisation #WuhanBioWeaponsLab #Coronaviruscoverup 
https://t.co/tdZ78bwPbW",1
"#UnholyTrinity insistence to monitor Putin call was due to concern POTUS hasn’t told full story about Putin attempts at blackmail. — Rogue POTUS Staff (@RoguePOTUSStaff) January 28, 2017",1
"@ddale8 ... ""if it doesn't work, they're not taking something that does."" Like what? Do u know something we don't? Have they come up w/a drug that cures #COVID19 that we don't know about? Pls share.",1
"I hear the whispers that the  Covid virus is some kind of bio weapon from China . No, that would be Fentanyl.",1
"Had to take a few days off due to a fever and mild cough. Someone said it could be some kind of virus, but it’s probably just a flu... Can’t wait to continue my travels #CoronaVirusUpdate #covid19travels #COVID19 #StayHomeStaySafe",1
"@realDonaldTrump Well, if you continue suggesting that people inject disinfectant, there's a pretty good chance the cure"" will be worse than the problem..",0
"In Brazil a priest says “fat women cannot go to heaven!” And then… pic.twitter.com/WiPWSvG4Ur — Figen.. (@TheFigen) July 17, 2019",1
"If given the opportunity, whoever dismissed or put down the Ooni's suggestion on COVID-19 cure without first testing &amp; subjecting it to further research would be tied to the stakes and allowed to be dried by the scorching Sun in Abuja &amp; thereafter, the remains made to evaporate.",1
"Idiocracy had a president who thought plants grow with an energy drink.
 
 Our president thinks you can inject Lysol to cure a virus.
 #covidiot #coronavirus #covid19 https://t.co/n2Z0Z1a5Vo",1
"Scientist trying to find a cure for #Covid_19 , so here’s what I have in the juicer:
 •Gaumutra
 •Gobar
 •Bleach
 •Vodka
 •Cocaine
 •Exposure to UV-light 
 Why the fuck is it not working!!!
 Let me masturbate on it! 
 
 Pure Genius! https://t.co/wVqTfPhbtS",1
the media is celebrating conservatives getting the coronavirus over 5000 articles have been written about the 1 case of coronavirus at cpac2020 if this were a leftist conference the media wouldnt touch it this is a prime example of the media attacking conservatives,1
"#Omg. #Obama just endorsed @ACampaNajjar, who is running for Congress in #California. He is the grandson of a Palestinian #terrorist who organized the #killing of 12 Jews during the #Munich#Olympics. @DeplorableKel2https://t.co/azGfDL3au6#Q#QAnon#QAnon2018@Olympicspic.twitter.com/0LEUu4vk3f — Zeus ⭐⭐⭐ No Collusion, No Obstruction! (@zeusFanHouse) October 20, 2018",1
"Is this really China Made Vaccine?
#covid19 #indiafightscorona #corona #Warrior https://t.co/2G8H18Qqez",0
@raymun__ @felon_fred But this may have been a bioweapon that ‘escaped’ from that lab in Wuhan,1
"@DavidAmoyal Nobody demonstrates that children are immune to #COVID19
If US reopens too early it just creates more fear and a higher risk of new spread ended up with another lockdown",1
".@ChelseaClinton, daughter of former President @BillClinton & @HillaryClinton, claims that legalizing abortion added trillions of dollars to the economy. What a lie. Hitler probably also claimed that killing the Jews would be good for their economy. 1/3 https://t.co/q381oYx7nP — Franklin Graham (@Franklin_Graham) August 15, 2018",1
"@_cthesavage @PDXorax @RemediesRuby https://t.co/3S8U9PV87y

Though apparently Luc Montagnier's opinions should be taken w/ a grain of salt, as he has some questionable theories (he's anti-vax, believes waves are the cure for #COVID19...)

https://t.co/9nDA5Xa1GN",1
"#SocialDistancing alone cannot cure #CoronaVirus ... This is a Pandemic. The infected, have to be isolated and treated. Other have to be cautious and improve immunity with food &amp; moral support. Hope @PMOIndia @FinMinIndia @HMOIndia would take right steps, in providing food &amp; cash",1
Drink #bleach and be merry for tomorrow we die! #Lysol #Chlorox #TrumpPressBriefing #COVID19,1
"Here is a homeless, elderly couple from California sleeping on concrete with no water from a toilet or even a toilet at all. If only they were illegals, the Democrats might actually care about their well-being pic.twitter.com/hbq78NkhJG — derek schwartz (@derek_mafs) July 13, 2019",1
#Moderna reports encouraging results from Phase 1 of #COVID19 vaccine trial https://t.co/TAJmhi7sq7,1
A friend of mine who is a military doctor texted: “It already arrived in Michigan. A friend from India tells me that the #coronoavirus could be the creation of China's efforts to develop biological weapons in Wuhan. You have to explore that suggestion.” #YearoftheRat  #BioWeapon,1
@CindyKendrick11 The bat soup thing is an excuse. Whatever that thing is leaked out of a Chinese bio-weapon lab in Wuhan. The Chinese government is responsible for this. https://t.co/dhyBQRSPxU,1
RT @jakpost: Sleep won’t cure the coronavirus but it can help our bodies fight it #jakpost https://t.co/ldHLnAMVLk,1
"Wuhan Institute of Virology of the Chinese Academy of Sciences filed a patent for commercial use of [the Israeli, Gilead, anti-viral] remdesivir in China. This is the most promise of all experimental COVID-19 vaccine prospects. #coronavirus https://t.co/ay2SaSR6v9",1
"Here’s video of @realDonaldTrump claiming he helped look for survivors & clear rubble on 9/11. He didn’t. He was lying. #NeverForgetpic.twitter.com/gvc3MsbaJZ — Scott Dworkin (@funder) September 11, 2018",1
Boom! Trump Derangement Syndrome Is Immune To The #Coronavirus — And The Facts https://t.co/K9KI4XCgll #tds,1
look at the hospitals diagnosing covid19 st lukes cardinal makati med medical city covid19 isnt just purely a health issue there is a strong class problem as well pagmayaman covid pagmahirap ubo at sore throat lang,1
"Bum-rushing the border is a CHOICE and has consequences. Watching the USA FINALLY defend our borders was the HIGHLIGHT of my Thanksgiving weekend. 🙌🏼🙌🏼🙌🏼 https://t.co/jAkfcgzRuN — Tomi Lahren (@TomiLahren) November 26, 2018",1
"#POLL:
WHICH DISINFECTANT DOES Tяump SUGGEST SHOOTING INTO YOUR VEINS TO KILL #coronavirus IN #1MINUTE?
#Lysol #Clorox #Amonia #COVIDIOT #Trump #TrumpVirus #IdiotInChief #DeathWish #25A #1Minute #Dotard",1
RT @ImBradySmith: If you ever drank a Strong Island from the forum you’re immune to the corona virus,1
"So @WHO gives wrong statement anti-inflammatories may aggravate Covid-19 symptoms.
As per AP CM @ysjagan, coronavirus can be cured by using #Paracetamol. Bleaching powder is enough to contain https://t.co/7nAxI99Dcb irresponsibly state head deals with the serious sitatuation.",1
"Jeff Rothschild gave this speech recently in China to some of the world’s richest people … please share .. pic.twitter.com/dPCqyyo8KT — truther monkey (@Thedyer1971) April 4, 2014",1
"@Hazelesque @slooterman You would think, but our President just suggested that light ""outside or in"" the body along with disinfectant treatments ""outside or in"" the body, could cure you from #COVID19 . It is safe to say things at the US Government level may not be going according to plan.",1
"Received this for my 88-year-old grandma. Says it’s a summons from Travis County, but is actually asking for money for @tedcruz . Did your campaign authorize this? Is this even legal? Shame on you. That’s one more @BetoORourke voter. pic.twitter.com/NcFoOCvjFj — Sean Owen (@sean_r_owen) September 16, 2018",1
"#leadership #management
#COVID2019 #COVID
#MeaningfulGrowth #GeniouxMG
If a person understands 6 RULES and is responsible enough to follow them:

1) It is IMMUNE to #coronavirus.
2) It does not infect anyone if it is an invisible carrier of the virus.
https://t.co/I0Gw3IaQ3E",0
"@InconvenientTr5 @MazurikL He said to american people ""dont worry, it's just a flu.  We have everything under control.  The corona virus will go away like a miracle.""
NOW, USA have more than 1.5 Million covid 19 + cases, almost 100K deaths.
He told Americans on tv to ingest clorox &amp; Lysol to cure covid19",1
"Welp…it’s official…Kim Kardashian finally decided to divorce Kanye West… https://t.co/C2p25mxWJO — Ashlee Marie Preston (@AshleeMPreston) October 12, 2018",1
"@toyinomotoso In these times of covid-19 where there is no vaccine or cure yet. WHO recommends that the best way to fight the virus is by boosting your immune system. 
I have great news for you.
Fruit flavoured water bottle helps with keeping your immune system intact. It is made in such a way",1
RT @billbowtell: Jumping off a building will also cure a headache. https://t.co/QBu0odzVYg,1
maybe if we try simultaneously blasting cool by dua lipa around the world corona virus will be cured,1
yall got us fucked up keep that shit in sf why bring that shit to oakland at this point yall want us dead environmental racism is so fucking real no one is thinking about our community health just keep further oppressing low income poc right,0
RT @_SchoolboyL: If you ever ate here you’re immune to the coronavirus #Naples 🤣 https://t.co/K4v25t65hF,1
Who is #immune to #COVID19 ? https://t.co/LztFda1kdN,1
"#WHO:sun's hot weather temperature don't kill
#coronavirus

Bhakts: #corona can be killed by lighting diyas/candles.Diyas/candles increase more temperature which kills coronavirus!

Bhakts are saying Diya's/candles temperature is more than sun's temperature!  😒 #9PM9minute #BJP https://t.co/Mk730qu5Oi",1
if i got locked up and sentenced to some time in quarantine could i count on you to be there to support me mentally,0
good news funded program to offer hometest kits for coronavirus in seattle people will send a nose swab and get results in 12 days online forms will be used to trace amp quarantine contacts of covidpositive people,1
"@balancetothe4z @DVATW Yes, Pollack not saying you don't need heart of course but the electro force pushing blood through small capillaries is interesting.

So..seems the corona cure is hydroxychloroquine protects the hemoglobin..otherwise hemoglobin damaged by virus (or 5G?) can't transport oxygen.",1
WhatsApp should be banned first. Everyone's forwarding a cure for #coronavirus #CoronavirusOutbreak,1
@TobaccoFreeKids #Smoking and vaping are equally dangerous to cause #PNEUMONIA a healthy body which the #coronavirus is doing. Infact smokers help #Covid19 to infect them easy or provide base to Virus to infect.,1
"Why you are afraid of the virus because the one that kills the most is the one and you used it to kill so do not be scared, Corona is just a flu, the other kills https://t.co/Ldxwz6kaNv",1
"Does China think the world is dumb? You created a bio weapon in a LAB. You stopped people getting into Wuhan but they could leave, 2 missing weeks from your timeline, 5000 urns mysteriously showing up and the WHO in your back pocket. #ChinaVirus #ChinaLiedPeopleDie #coronavirus https://t.co/MgEaC4a3nZ",1
"Given that it's a virus and a symptomatic treatment done for it ,Isnt a person immune system here  being credited to an action taken by politician ! https://t.co/uNGrWHYXdU",1
"GOP rallies around Trump 9/11 role. “While Obama and Biden were cowering in fear on Air Force 1, Mr. Trump was on the ground with first responders searching for survivors and pulling people to safety,” Jim Jordan says. “I remember seeing him on TV, running toward the danger.” pic.twitter.com/P7ol4wycoF — Dan Lyons (@realdanlyons) July 29, 2019",1
RT @angeliicamdc: Mexicans are immune to the coronavirus because we have sana sana colita de rana,1
Search for a #Covid19 vaccine heats up in China and the US https://t.co/47hczr2i95,1
"@paulsperry_ @realDonaldTrump Does the president retweet shit like this, whats the point you want to make? That the #Covid_19 virus is fake and made up to hurt Christians??? https://t.co/fncbIDEZEt",1
"Sad to report this update: Today, after 25 years as the editorial cartoonist for the Pittsburgh Post-Gazette, I was fired. — Rob Rogers (@Rob_Rogers) June 14, 2018",1
US Senator @SenTomCotton says the virus originated in #Wuhan's Super Level Biosecurity Laboratory in #China and that China always lies because they created a deadly virus #COVID19 #SARSCoV2 in that laboratory and spread it around the World. #BioWeapon https://t.co/0xDqdCpB3R,1
hospital beds per 1000 people oecd japan 13 south korea 12 russia 8 germany 8 france 6 switzerland 45 china 43 scotland 42 australia 38 italy 36 spain 297 ireland 296 usa 277 england 23 spot the problem coronavirus,1
"@JGfromOC Uhhhh, the Flu isn't really a respiratory illness... Lol. People coming in for what they think to be the flu wouldn't really be tested for COVID-19... Someone who thinks they've got pneumonia or bronchitis would.",1
"‘Miracle cures’ &amp; the charlatans peddling them could be the most significant #disinformation risk of 2020. People are going to get themselves killed. 
https://t.co/9eC6pQqg5S 
#Covid_19 #BleachGate #TrumpIsNotADoctor",1
"@clmazin @ClementsIra So, some #MrClean and a #sunlamp or a #tanning #bed should do the trick to #cure #coronavirus, right? Wonder if my #insurance would cover that?",1
@DerrickByford @afneil Because there is no cure or vaccine for Covid-19. You can provide some protection from by the flu vaccine.,1
"Kennedy said at Columbia: “The high office of President has been used to foment a plot against the American citizens, and before I leave office I must inform them of their plight.” — Ron (@ron_herrema_) November 14, 2018",1
"Water can cure Corona Virus infections. All scientists, please stop research. https://t.co/3kXCy0jexy",1
"We cannot expect the Americans to jump from capitalism to communism, but we can assist their elected leaders in giving Americans small doses of socialism, until they suddenly awake to find they have communism.” — Nikita Khrushchev — Michael Reagan (@ReaganWorld) February 18, 2018",1
how did fail to contain coronavirus 1 by focusing on china he failed to stop the virus coming in from other countries 2 by focusing on foreign nationals he failed to stop virus carried by us travelers 3 by not testing he let the virus spread undetected,1
corona got these flights cheap as hell why not,1
"@DONJAZZY That knows a guy dat has d cure to corona abi, I just wish 🥺😂",1
Mr. Trump's QAnon-ers’ Magic Cure for Coronavirus: Just Drink Bleach! https://t.co/I3GQ54IWjK via @thedailybeast,1
One Direction reunion is a cure for #coronavirus and all bad things in this world #OneDirection2020 #OneDirectionSave2020 #StayHome https://t.co/9NIgrAevJX,1
"Patrick Moore, co-founder of Greenpeace: “The whole climate crisis is not only Fake News, it’s Fake Science. There is no climate crisis, there’s weather and climate all around the world, and in fact carbon dioxide is the main building block of all life.” @foxandfriends  Wow! — Donald J. Trump (@realDonaldTrump) March 12, 2019",1
RT @brhmaio: $APHA $MJ $ACB $HEXO  who’s spreading the rumor that MJ smoke kills coronavirus?,1
"RT @PymPurnell: ""...Covid-19 is in fact a Chinese bio weapon"" -Col. Richard Kemp Links 2, March 16, 2020 https://t.co/wQfBgUTamY",1
"@HelenBranswell China now hoarding diagnostic test agents and price gouging,  it's the commie way after trying to hide this bio weapon from the world🤬",1
"RT @niallmoran_: Scientists: ""The Wuhan Coronavirus could be cured using alcohol"" https://t.co/mD3nCN0dlO",1
Excellent article! Who Is Immune to the Coronavirus? https://t.co/86mFUFZrAk,0
i just landed at jfk after reporting on coronavirus in milan and lombardy the epicenter of italys outbreak for i walked right through us customs they didnt ask me where in italy i went or if i came into contact with sick people they didnt ask me anything,1
"@pvtjokerus I don't blame the younger people who had EARLY REPORTING THEY WERE ESSENTIALLY ""immune"" from #coronavirus ...the messaging didn't change until a few weeks ago",1
"This is another great achievement for China. The vaccine trial was successful 
#ChinaIsNotOurProblem https://t.co/iZDeZE4v0A",1
Trump was briefed on disinfectant &amp; UV rays being useful in removing #Coronavirus from hard surfaces. His brain interpreted that as meaning they could cure #Coronavirus in humans. https://t.co/WupvUKEF7A,1
"If you could find a cure for Coronavirus by sacrificing a Maldivian, which person would you choose? And why jameel? https://t.co/3PgtvxVjjJ",1
